experiment simulation item wn word enctime ecc freq1
STAUB10 39 ORC 6 "noticed" 32 2.595 .00370
STAUB10 39 ORC 7 "hurried" 23 2.376 .00370
STAUB10 39 ORC 8 "to" 81 5.771 .00370
STAUB10 39 ORC 9 "the" 11 0.462 .00370
STAUB10 39 ORC 10 "clinic" 34 2.204 .00370
STAUB10 39 ORC 11 "*" 23 1.659 .00370
STAUB10 40 SRC 1 "the" 26 1.851 .00370
STAUB10 40 SRC 2 "employees" 29 2.323 .00370
STAUB10 40 SRC 3 "who" 24 1.606 .00370
STAUB10 40 SRC 4 "noticed" 37 3.415 .00370
STAUB10 40 SRC 5 "the" 25 2.249 .00370
STAUB10 40 SRC 6 "fireman" 25 2.420 .00370
STAUB10 40 SRC 7 "hurried" 36 2.461 .00370
STAUB10 40 SRC 8 "to" 18 2.121 .00370
STAUB10 40 SRC 9 "the" 58 4.211 .00370
STAUB10 40 SRC 10 "clinic" 24 1.285 .00370
STAUB10 40 SRC 11 "*" 24 1.514 .00370
STAUB10 40 ORC 1 "the" 22 1.578 .00370
STAUB10 40 ORC 2 "employees" 32 2.096 .00370
STAUB10 40 ORC 3 "who" 32 2.644 .00370
STAUB10 40 ORC 4 "the" 21 2.107 .00370
STAUB10 40 ORC 5 "fireman" 53 3.815 .00370
STAUB10 40 ORC 1 "the" 72 4.531 .00370
STAUB10 40 ORC 2 "employees" 39 2.929 .00370
STAUB10 40 ORC 3 "who" 21 2.363 .00370
STAUB10 40 ORC 4 "the" 73 4.374 .00370
STAUB10 40 ORC 5 "fireman" 20 1.642 .00370
STAUB10 40 ORC 6 "noticed" 49 3.143 .00370
STAUB10 40 ORC 7 "hurried" 48 3.194 .00370
STAUB10 40 ORC 8 "to" 18 1.869 .00370
STAUB10 40 ORC 9 "the" 23 1.182 .00370
STAUB10 40 ORC 10 "clinic" 25 2.154 .00370
STAUB10 40 ORC 11 "*" 17 1.514 .00370
STAUB10 41 SRC 1 "the" 18 1.490 .00370
STAUB10 41 SRC 2 "employees" 23 2.680 .00370
STAUB10 41 SRC 3 "who" 49 3.112 .00370
STAUB10 41 SRC 4 "noticed" 33 2.045 .00370
STAUB10 41 SRC 5 "the" 25 1.656 .00370
STAUB10 41 SRC 6 "fireman" 40 2.792 .00370
STAUB10 41 SRC 7 "hurried" 26 2.201 .00370
STAUB10 41 SRC 8 "to" 33 2.562 .00370
STAUB10 41 SRC 9 "the" 17 1.544 .00370
STAUB10 41 SRC 10 "clinic" 37 3.014 .00370
STAUB10 41 SRC 11 "*" 31 2.247 .00370
STAUB10 41 ORC 1 "the" 15 1.577 .00370
STAUB10 41 ORC 2 "employees" 46 3.694 .00370
STAUB10 41 ORC 3 "who" 15 1.483 .00370
STAUB10 41 ORC 4 "the" 15 1.651 .00370
STAUB10 41 ORC 4 "the" 13 0.195 .00370
STAUB10 41 ORC 5 "fireman" 43 2.906 .00370
STAUB10 41 ORC 6 "noticed" 35 2.298 .00370
STAUB10 41 ORC 7 "hurried" 35 2.933 .00370
STAUB10 41 ORC 8 "to" 24 2.230 .00370
STAUB10 41 ORC 9 "the" 15 1.181 .00370
STAUB10 41 ORC 10 "clinic" 31 2.315 .00370
STAUB10 41 ORC 11 "*" 24 1.249 .00370
STAUB10 42 SRC 1 "the" 25 1.388 .00370
STAUB10 42 SRC 2 "employees" 27 2.500 .00370
STAUB10 42 SRC 3 "who" 41 3.142 .00370
STAUB10 42 SRC 4 "noticed" 18 2.170 .00370
STAUB10 42 SRC 5 "the" 57 3.969 .00370
STAUB10 42 SRC 6 "fireman" 20 2.248 .00370
STAUB10 42 SRC 7 "hurried" 48 2.926 .00370
STAUB10 42 SRC 8 "to" 23 2.759 .00370
STAUB10 42 SRC 9 "the" 21 0.973 .00370
STAUB10 42 SRC 10 "clinic" 26 1.830 .00370
STAUB10 42 SRC 11 "*" 25 1.844 .00370
STAUB10 42 ORC 1 "the" 27 1.555 .00370
STAUB10 42 ORC 2 "employees" 33 2.692 .00370
STAUB10 42 ORC 3 "who" 34 2.419 .00370
STAUB10 42 ORC 4 "the" 22 1.657 .00370
STAUB10 42 ORC 5 "fireman" 46 3.630 .00370
STAUB10 42 ORC 6 "noticed" 44 3.438 .00370
STAUB10 42 ORC 4 "the" 20 2.214 .00370
STAUB10 42 ORC 5 "fireman" 20 2.021 .00370
STAUB10 42 ORC 6 "noticed" 44 3.121 .00370
STAUB10 42 ORC 7 "hurried" 102 5.234 .00370
STAUB10 42 ORC 8 "to" 32 2.908 .00370
STAUB10 42 ORC 9 "the" 84 4.788 .00370
STAUB10 42 ORC 10 "clinic" 23 1.441 .00370
STAUB10 42 ORC 11 "*" 45 3.440 .00370
STAUB10 43 SRC 1 "the" 19 1.708 .00370
STAUB10 43 SRC 2 "employees" 36 2.275 .00370
STAUB10 43 SRC 3 "who" 30 2.772 .00370
STAUB10 43 SRC 4 "noticed" 31 2.004 .00370
STAUB10 43 SRC 5 "the" 25 2.446 .00370
STAUB10 43 SRC 6 "fireman" 19 1.739 .00370
STAUB10 43 SRC 7 "hurried" 46 2.838 .00370
STAUB10 43 SRC 8 "to" 43 2.680 .00370
STAUB10 43 SRC 9 "the" 16 1.107 .00370
STAUB10 43 SRC 10 "clinic" 31 2.137 .00370
STAUB10 43 SRC 11 "*" 26 1.677 .00370
STAUB10 43 ORC 1 "the" 23 1.516 .00370
STAUB10 43 ORC 2 "employees" 23 2.553 .00370
STAUB10 43 ORC 3 "who" 43 2.884 .00370
STAUB10 43 ORC 4 "the" 24 1.263 .00370
STAUB10 43 ORC 2 "employees" 37 3.347 .00370
STAUB10 43 ORC 3 "who" 22 1.844 .00370
STAUB10 43 ORC 4 "the" 15 1.507 .00370
STAUB10 43 ORC 5 "fireman" 30 2.643 .00370
STAUB10 43 ORC 6 "noticed" 111 5.384 .00370
STAUB10 43 ORC 7 "hurried" 38 2.817 .00370
STAUB10 43 ORC 8 "to" 22 2.094 .00370
STAUB10 43 ORC 9 "the" 23 1.431 .00370
STAUB10 43 ORC 10 "clinic" 57 3.906 .00370
STAUB10 43 ORC 11 "*" 20 1.244 .00370
STAUB10 44 SRC 1 "the" 23 1.473 .00370
STAUB10 44 SRC 2 "employees" 26 2.540 .00370
STAUB10 44 SRC 3 "who" 30 2.936 .00370
STAUB10 44 SRC 4 "noticed" 21 1.893 .00370
STAUB10 44 SRC 5 "the" 18 1.899 .00370
STAUB10 44 SRC 6 "fireman" 55 3.479 .00370
STAUB10 44 SRC 7 "hurried" 77 4.514 .00370
STAUB10 44 SRC 8 "to" 17 1.497 .00370
STAUB10 44 SRC 9 "the" 35 2.742 .00370
STAUB10 44 SRC 10 "clinic" 23 2.304 .00370
STAUB10 44 SRC 11 "*" 24 1.591 .00370
STAUB10 44 ORC 1 "the" 15 1.488 .00370
STAUB10 44 ORC 2 "employees" 22 2.642 .00370
STAUB10 44 ORC 3 "who" 29 2.694 .00370
STAUB10 44 ORC 4 "the" 25 1.446 .00370
STAUB10 44 ORC 4 "the" 10 0.119 .00370
STAUB10 44 ORC 5 "fireman" 22 2.303 .00370
STAUB10 44 ORC 6 "noticed" 36 2.832 .00370
STAUB10 44 ORC 7 "hurried" 41 3.355 .00370
STAUB10 44 ORC 8 "to" 24 1.846 .00370
STAUB10 44 ORC 9 "the" 12 1.216 .00370
STAUB10 44 ORC 10 "clinic" 17 1.854 .00370
STAUB10 44 ORC 11 "*" 19 2.047 .00370
STAUB10 45 SRC 1 "the" 15 1.446 .00370
STAUB10 45 SRC 2 "employees" 47 3.911 .00370
STAUB10 45 SRC 3 "who" 32 2.731 .00370
STAUB10 45 SRC 4 "noticed" 31 2.008 .00370
STAUB10 45 SRC 5 "the" 23 2.381 .00370
STAUB10 45 SRC 6 "fireman" 78 4.720 .00370
STAUB10 45 SRC 7 "hurried" 22 2.595 .00370
STAUB10 45 SRC 8 "to" 53 4.345 .00370
STAUB10 45 SRC 9 "the" 24 1.956 .00370
STAUB10 45 SRC 10 "clinic" 27 2.249 .00370
STAUB10 45 SRC 11 "*" 61 3.737 .00370
STAUB10 45 ORC 1 "the" 25 1.419 .00370
STAUB10 45 ORC 2 "employees" 50 3.037 .00370
STAUB10 45 ORC 3 "who" 25 2.111 .00370
STAUB10 45 ORC 4 "the" 27 1.597 .00370
STAUB10 45 ORC 1 "the" 180 6.547 .00370
STAUB10 45 ORC 2 "employees" 37 2.723 .00370
STAUB10 45 ORC 3 "who" 26 2.555 .00370
STAUB10 45 ORC 4 "the" 19 1.754 .00370
STAUB10 45 ORC 5 "fireman" 36 2.520 .00370
STAUB10 45 ORC 6 "noticed" 38 3.223 .00370
STAUB10 45 ORC 7 "hurried" 38 2.499 .00370
STAUB10 45 ORC 8 "to" 24 2.248 .00370
STAUB10 45 ORC 9 "the" 12 0.967 .00370
STAUB10 45 ORC 10 "clinic" 40 3.132 .00370
STAUB10 45 ORC 11 "*" 24 1.634 .00370
STAUB10 46 SRC 1 "the" 23 1.542 .00370
STAUB10 46 SRC 2 "employees" 43 3.953 .00370
STAUB10 46 SRC 3 "who" 29 2.728 .00370
STAUB10 46 SRC 4 "noticed" 25 2.186 .00370
STAUB10 46 SRC 5 "the" 22 2.401 .00370
STAUB10 46 SRC 6 "fireman" 62 3.950 .00370
STAUB10 46 SRC 7 "hurried" 38 3.257 .00370
STAUB10 46 SRC 8 "to" 31 2.546 .00370
STAUB10 46 SRC 9 "the" 12 1.127 .00370
STAUB10 46 SRC 10 "clinic" 44 3.026 .00370
STAUB10 46 SRC 11 "*" 18 1.957 .00370
STAUB10 46 ORC 1 "the" 26 1.674 .00370
STAUB10 46 ORC 2 "employees" 36 2.420 .00370
STAUB10 46 ORC 3 "who" 26 2.543 .00370
STAUB10 46 ORC 4 "the" 29 1.687 .00370
STAUB10 46 ORC 2 "employees" 57 3.454 .00370
STAUB10 46 ORC 3 "who" 25 1.471 .00370
STAUB10 46 ORC 4 "the" 16 1.807 .00370
STAUB10 46 ORC 5 "fireman" 56 4.039 .00370
STAUB10 46 ORC 6 "noticed" 49 3.132 .00370
STAUB10 46 ORC 7 "hurried" 30 2.945 .00370
STAUB10 46 ORC 8 "to" 58 4.896 .00370
STAUB10 46 ORC 9 "the" 27 1.472 .00370
STAUB10 46 ORC 10 "clinic" 17 1.788 .00370
STAUB10 46 ORC 11 "*" 17 1.973 .00370
STAUB10 47 SRC 1 "the" 15 1.433 .00370
STAUB10 47 SRC 2 "employees" 58 4.210 .00370
STAUB10 47 SRC 3 "who" 36 2.535 .00370
STAUB10 47 SRC 4 "noticed" 17 2.007 .00370
STAUB10 47 SRC 5 "the" 27 2.646 .00370
STAUB10 47 SRC 6 "fireman" 27 2.324 .00370
STAUB10 47 SRC 7 "hurried" 38 2.572 .00370
STAUB10 47 SRC 8 "to" 91 4.689 .00370
STAUB10 47 SRC 9 "the" 16 1.695 .00370
STAUB10 47 SRC 10 "clinic" 23 1.417 .00370
STAUB10 47 SRC 11 "*" 22 1.933 .00370
STAUB10 47 ORC 1 "the" 17 1.309 .00370
STAUB10 47 ORC 2 "employees" 22 2.683 .00370
STAUB10 47 ORC 3 "who" 41 2.756 .00370
STAUB10 47 ORC 4 "the" 16 1.642 .00370
STAUB10 47 ORC 5 "fireman" 43 3.763 .00370
STAUB10 47 ORC 5 "fireman" 11 0.210 .00370
STAUB10 47 ORC 6 "noticed" 32 3.183 .00370
STAUB10 48 SRC 1 "the" 12 1.267 .00370
STAUB10 48 SRC 2 "employees" 32 2.918 .00370
STAUB10 48 SRC 3 "who" 40 2.735 .00370
STAUB10 48 SRC 4 "noticed" 18 2.052 .00370
STAUB10 48 SRC 5 "the" 23 2.038 .00370
STAUB10 48 SRC 6 "fireman" 23 2.643 .00370
STAUB10 48 SRC 7 "hurried" 79 4.433 .00370
STAUB10 48 SRC 8 "to" 40 2.647 .00370
STAUB10 48 SRC 9 "the" 27 1.662 .00370
STAUB10 48 SRC 10 "clinic" 29 2.807 .00370
STAUB10 48 SRC 11 "*" 16 1.217 .00370
STAUB10 48 ORC 1 "the" 18 1.661 .00370
STAUB10 48 ORC 2 "employees" 30 2.522 .00370
STAUB10 48 ORC 3 "who" 26 2.704 .00370
STAUB10 48 ORC 4 "the" 49 4.477 .00370
STAUB10 48 ORC 5 "fireman" 34 2.656 .00370
STAUB10 48 ORC 3 "who" 48 3.403 .00370
STAUB10 48 ORC 4 "the" 29 1.750 .00370
STAUB10 48 ORC 5 "fireman" 25 2.254 .00370
STAUB10 48 ORC 6 "noticed" 40 2.633 .00370
STAUB10 48 ORC 7 "hurried" 157 6.104 .00370
STAUB10 48 ORC 8 "to" 27 1.600 .00370
STAUB10 48 ORC 9 "the" 19 1.445 .00370
STAUB10 48 ORC 10 "clinic" 41 3.393 .00370
STAUB10 48 ORC 11 "*" 61 5.217 .00370
STAUB10 49 SRC 1 "the" 20 1.212 .00370
STAUB10 49 SRC 2 "employees" 53 3.206 .00370
STAUB10 49 SRC 3 "who" 32 2.483 .00370
STAUB10 49 SRC 4 "noticed" 21 1.985 .00370
STAUB10 49 SRC 5 "the" 77 4.617 .00370
STAUB10 49 SRC 6 "fireman" 23 1.864 .00370
STAUB10 49 SRC 7 "hurried" 37 2.966 .00370
STAUB10 49 SRC 8 "to" 30 2.091 .00370
STAUB10 49 SRC 9 "the" 21 1.186 .00370
STAUB10 49 SRC 10 "clinic" 30 2.008 .00370
STAUB10 49 SRC 11 "*" 16 1.652 .00370
STAUB10 49 ORC 1 "the" 16 1.544 .00370
STAUB10 49 ORC 2 "employees" 25 2.535 .00370
STAUB10 49 ORC 3 "who" 27 2.705 .00370
STAUB10 49 ORC 4 "the" 20 1.445 .00370
STAUB10 49 ORC 1 "the" 114 6.636 .00370
STAUB10 49 ORC 2 "employees" 28 2.855 .00370
STAUB10 49 ORC 3 "who" 30 2.663 .00370
STAUB10 49 ORC 4 "the" 20 1.420 .00370
STAUB10 49 ORC 5 "fireman" 18 2.121 .00370
STAUB10 49 ORC 6 "noticed" 35 2.616 .00370
STAUB10 49 ORC 7 "hurried" 36 3.234 .00370
STAUB10 49 ORC 8 "to" 102 4.848 .00370
STAUB10 49 ORC 9 "the" 19 2.061 .00370
STAUB10 49 ORC 10 "clinic" 16 1.889 .00370
STAUB10 49 ORC 11 "*" 24 1.998 .00370
STAUB10 50 SRC 1 "the" 15 1.375 .00370
STAUB10 50 SRC 2 "employees" 49 3.152 .00370
STAUB10 50 SRC 3 "who" 23 2.435 .00370
STAUB10 50 SRC 4 "noticed" 29 1.780 .00370
STAUB10 50 SRC 5 "the" 75 4.453 .00370
STAUB10 50 SRC 6 "fireman" 19 2.013 .00370
STAUB10 50 SRC 7 "hurried" 48 3.102 .00370
STAUB10 50 SRC 8 "to" 25 2.120 .00370
STAUB10 50 SRC 9 "the" 12 1.063 .00370
STAUB10 50 SRC 10 "clinic" 18 1.996 .00370
STAUB10 50 SRC 11 "*" 24 1.954 .00370
STAUB10 50 ORC 1 "the" 16 1.328 .00370
STAUB10 50 ORC 2 "employees" 37 3.294 .00370
STAUB10 50 ORC 3 "who" 29 1.841 .00370
STAUB10 50 ORC 4 "the" 24 1.748 .00370
STAUB10 50 ORC 5 "fireman" 19 1.916 .00370
STAUB10 50 ORC 2 "employees" 56 3.599 .00370
STAUB10 50 ORC 3 "who" 25 1.920 .00370
STAUB10 50 ORC 4 "the" 37 3.456 .00370
STAUB10 50 ORC 5 "fireman" 100 5.561 .00370
STAUB10 50 ORC 6 "noticed" 43 3.203 .00370
STAUB10 50 ORC 7 "hurried" 26 3.035 .00370
STAUB10 50 ORC 8 "to" 30 2.118 .00370
STAUB10 50 ORC 9 "the" 25 1.309 .00370
STAUB10 50 ORC 10 "clinic" 28 2.239 .00370
STAUB10 50 ORC 11 "*" 19 1.420 .00370
STAUB10 51 SRC 1 "the" 24 1.438 .00370
STAUB10 51 SRC 2 "employees" 35 3.882 .00370
STAUB10 51 SRC 3 "who" 38 2.558 .00370
STAUB10 51 SRC 4 "noticed" 34 2.191 .00370
STAUB10 51 SRC 5 "the" 39 2.596 .00370
STAUB10 51 SRC 6 "fireman" 22 2.577 .00370
STAUB10 51 SRC 7 "hurried" 87 4.538 .00370
STAUB10 51 SRC 8 "to" 28 2.919 .00370
STAUB10 51 SRC 9 "the" 59 4.666 .00370
STAUB10 51 SRC 10 "clinic" 18 2.058 .00370
STAUB10 51 SRC 11 "*" 24 1.555 .00370
STAUB10 51 ORC 1 "the" 31 1.829 .00370
STAUB10 51 ORC 2 "employees" 28 2.489 .00370
STAUB10 51 ORC 3 "who" 35 2.358 .00370
STAUB10 51 ORC 4 "the" 17 1.569 .00370
STAUB10 51 ORC 5 "fireman" 55 3.904 .00370
STAUB10 51 ORC 3 "who" 56 3.696 .00370
STAUB10 51 ORC 4 "the" 27 1.559 .00370
STAUB10 51 ORC 5 "fireman" 36 2.262 .00370
STAUB10 51 ORC 6 "noticed" 37 3.366 .00370
STAUB10 51 ORC 7 "hurried" 34 3.105 .00370
STAUB10 51 ORC 8 "to" 23 1.598 .00370
STAUB10 51 ORC 9 "the" 20 1.259 .00370
STAUB10 51 ORC 10 "clinic" 32 3.397 .00370
STAUB10 51 ORC 11 "*" 26 1.861 .00370
STAUB10 52 SRC 1 "the" 16 1.528 .00370
STAUB10 52 SRC 2 "employees" 61 4.760 .00370
STAUB10 52 SRC 3 "who" 31 2.036 .00370
STAUB10 52 SRC 4 "noticed" 15 1.640 .00370
STAUB10 52 SRC 5 "the" 50 4.491 .00370
STAUB10 52 SRC 6 "fireman" 23 2.111 .00370
STAUB10 52 SRC 7 "hurried" 32 2.683 .00370
STAUB10 52 SRC 8 "to" 23 1.546 .00370
STAUB10 52 SRC 9 "the" 18 2.222 .00370
STAUB10 52 SRC 10 "clinic" 26 1.832 .00370
STAUB10 52 SRC 11 "*" 19 1.415 .00370
STAUB10 52 ORC 1 "the" 29 1.889 .00370
STAUB10 52 ORC 2 "employees" 23 2.086 .00370
STAUB10 52 ORC 3 "who" 36 2.707 .00370
STAUB10 52 ORC 4 "the" 26 1.450 .00370
STAUB10 52 ORC 5 "fireman" 67 4.679 .00370
STAUB10 52 ORC 1 "the" 99 5.239 .00370
STAUB10 52 ORC 2 "employees" 21 2.299 .00370
STAUB10 52 ORC 3 "who" 44 3.057 .00370
STAUB10 52 ORC 4 "the" 22 1.310 .00370
STAUB10 52 ORC 5 "fireman" 54 3.686 .00370
STAUB10 52 ORC 6 "noticed" 41 2.984 .00370
STAUB10 52 ORC 7 "hurried" 38 2.923 .00370
STAUB10 52 ORC 8 "to" 94 5.299 .00370
STAUB10 52 ORC 9 "the" 16 1.268 .00370
STAUB10 52 ORC 10 "clinic" 26 2.112 .00370
STAUB10 52 ORC 11 "*" 24 1.541 .00370
STAUB10 53 SRC 1 "the" 23 1.637 .00370
STAUB10 53 SRC 2 "employees" 35 2.493 .00370
STAUB10 53 SRC 3 "who" 38 2.976 .00370
STAUB10 53 SRC 4 "noticed" 23 2.155 .00370
STAUB10 53 SRC 5 "the" 30 2.260 .00370
STAUB10 53 SRC 6 "fireman" 18 2.023 .00370
STAUB10 53 SRC 7 "hurried" 51 3.297 .00370
STAUB10 53 SRC 8 "to" 14 1.550 .00370
STAUB10 53 SRC 9 "the" 33 2.587 .00370
STAUB10 53 SRC 10 "clinic" 35 2.644 .00370
STAUB10 53 SRC 11 "*" 14 1.425 .00370
STAUB10 53 ORC 1 "the" 22 1.392 .00370
STAUB10 53 ORC 2 "employees" 33 2.673 .00370
STAUB10 53 ORC 3 "who" 25 2.550 .00370
STAUB10 53 ORC 4 "the" 18 1.961 .00370
STAUB10 53 ORC 5 "fireman" 43 4.051 .00370
STAUB10 53 ORC 3 "who" 56 3.754 .00370
STAUB10 53 ORC 4 "the" 22 1.288 .00370
STAUB10 53 ORC 5 "fireman" 30 2.299 .00370
STAUB10 53 ORC 6 "noticed" 59 3.807 .00370
STAUB10 53 ORC 7 "hurried" 142 6.260 .00370
STAUB10 53 ORC 8 "to" 21 1.963 .00370
STAUB10 53 ORC 9 "the" 23 1.198 .00370
STAUB10 53 ORC 10 "clinic" 41 3.494 .00370
STAUB10 53 ORC 11 "*" 28 1.710 .00370
STAUB10 54 SRC 1 "the" 18 1.392 .00370
STAUB10 54 SRC 2 "employees" 41 2.540 .00370
STAUB10 54 SRC 3 "who" 28 2.465 .00370
STAUB10 54 SRC 4 "noticed" 33 2.701 .00370
STAUB10 54 SRC 5 "the" 26 2.179 .00370
STAUB10 54 SRC 6 "fireman" 23 2.088 .00370
STAUB10 54 SRC 7 "hurried" 31 3.350 .00370
STAUB10 54 SRC 8 "to" 27 1.825 .00370
STAUB10 54 SRC 9 "the" 41 3.599 .00370
STAUB10 54 SRC 10 "clinic" 28 1.559 .00370
STAUB10 54 SRC 11 "*" 16 1.464 .00370
STAUB10 54 ORC 1 "the" 26 1.513 .00370
STAUB10 54 ORC 2 "employees" 30 2.596 .00370
STAUB10 54 ORC 3 "who" 39 2.417 .00370
STAUB10 54 ORC 4 "the" 21 1.624 .00370
STAUB10 54 ORC 1 "the" 144 5.674 .00370
STAUB10 54 ORC 2 "employees" 15 1.662 .00370
STAUB10 54 ORC 3 "who" 42 2.733 .00370
STAUB10 54 ORC 4 "the" 23 1.421 .00370
STAUB10 54 ORC 5 "fireman" 34 2.394 .00370
STAUB10 54 ORC 6 "noticed" 43 2.863 .00370
STAUB10 54 ORC 7 "hurried" 49 3.463 .00370
STAUB10 54 ORC 8 "to" 22 1.966 .00370
STAUB10 54 ORC 9 "the" 17 1.034 .00370
STAUB10 54 ORC 10 "clinic" 18 1.769 .00370
STAUB10 54 ORC 11 "*" 21 2.151 .00370
STAUB10 55 SRC 1 "the" 22 1.355 .00370
STAUB10 55 SRC 2 "employees" 24 2.704 .00370
STAUB10 55 SRC 3 "who" 34 2.359 .00370
STAUB10 55 SRC 4 "noticed" 24 2.389 .00370
STAUB10 55 SRC 5 "the" 29 2.442 .00370
STAUB10 55 SRC 6 "fireman" 33 2.231 .00370
STAUB10 55 SRC 7 "hurried" 40 2.901 .00370
STAUB10 55 SRC 8 "to" 31 1.992 .00370
STAUB10 55 SRC 9 "the" 13 1.306 .00370
STAUB10 55 SRC 10 "clinic" 19 2.276 .00370
STAUB10 55 SRC 11 "*" 36 2.595 .00370
STAUB10 55 ORC 1 "the" 20 1.378 .00370
STAUB10 55 ORC 2 "employees" 67 4.789 .00370
STAUB10 55 ORC 3 "who" 19 1.937 .00370
STAUB10 55 ORC 4 "the" 57 3.900 .00370
STAUB10 55 ORC 5 "fireman" 18 1.904 .00370
STAUB10 55 ORC 4 "the" 30 2.325 .00370
STAUB10 55 ORC 5 "fireman" 39 2.662 .00370
STAUB10 55 ORC 6 "noticed" 31 2.553 .00370
STAUB10 55 ORC 7 "hurried" 31 3.277 .00370
STAUB10 55 ORC 8 "to" 96 5.139 .00370
STAUB10 55 ORC 9 "the" 14 1.174 .00370
STAUB10 55 ORC 10 "clinic" 29 2.790 .00370
STAUB10 55 ORC 11 "*" 54 3.661 .00370
STAUB10 56 SRC 1 "the" 23 1.554 .00370
STAUB10 56 SRC 2 "employees" 36 2.621 .00370
STAUB10 56 SRC 3 "who" 31 2.088 .00370
STAUB10 56 SRC 4 "noticed" 45 3.004 .00370
STAUB10 56 SRC 5 "the" 27 1.829 .00370
STAUB10 56 SRC 6 "fireman" 26 1.996 .00370
STAUB10 56 SRC 7 "hurried" 23 2.382 .00370
STAUB10 56 SRC 8 "to" 39 2.948 .00370
STAUB10 56 SRC 9 "the" 17 1.427 .00370
STAUB10 56 SRC 10 "clinic" 24 2.087 .00370
STAUB10 56 SRC 11 "*" 19 1.564 .00370
STAUB10 56 ORC 1 "the" 21 1.587 .00370
STAUB10 56 ORC 2 "employees" 33 2.315 .00370
STAUB10 56 ORC 3 "who" 41 2.670 .00370
STAUB10 56 ORC 4 "the" 21 1.620 .00370
STAUB10 56 ORC 3 "who" 24 1.662 .00370
STAUB10 56 ORC 4 "the" 31 1.826 .00370
STAUB10 56 ORC 5 "fireman" 27 2.175 .00370
STAUB10 56 ORC 6 "noticed" 25 2.965 .00370
STAUB10 56 ORC 7 "hurried" 25 2.898 .00370
STAUB10 56 ORC 8 "to" 26 1.872 .00370
STAUB10 56 ORC 9 "the" 22 1.371 .00370
STAUB10 56 ORC 10 "clinic" 22 1.595 .00370
STAUB10 56 ORC 11 "*" 29 2.388 .00370
STAUB10 57 SRC 1 "the" 27 1.667 .00370
STAUB10 57 SRC 2 "employees" 31 2.743 .00370
STAUB10 57 SRC 3 "who" 139 5.768 .00370
STAUB10 57 SRC 4 "noticed" 23 1.719 .00370
STAUB10 57 SRC 5 "the" 24 2.140 .00370
STAUB10 57 SRC 6 "fireman" 27 2.259 .00370
STAUB10 57 SRC 7 "hurried" 31 2.419 .00370
STAUB10 57 SRC 8 "to" 55 4.733 .00370
STAUB10 57 SRC 9 "the" 23 1.620 .00370
STAUB10 57 SRC 10 "clinic" 23 2.257 .00370
STAUB10 57 SRC 11 "*" 26 1.362 .00370
STAUB10 57 ORC 1 "the" 19 1.572 .00370
STAUB10 57 ORC 2 "employees" 39 2.521 .00370
STAUB10 57 ORC 3 "who" 29 2.542 .00370
STAUB10 57 ORC 4 "the" 20 1.335 .00370
STAUB10 57 ORC 3 "who" 15 1.368 .00370
STAUB10 57 ORC 4 "the" 14 1.636 .00370
STAUB10 57 ORC 5 "fireman" 23 2.371 .00370
STAUB10 57 ORC 6 "noticed" 131 5.509 .00370
STAUB10 57 ORC 7 "hurried" 30 2.496 .00370
STAUB10 57 ORC 8 "to" 64 4.700 .00370
STAUB10 57 ORC 9 "the" 15 1.341 .00370
STAUB10 57 ORC 10 "clinic" 24 2.126 .00370
STAUB10 57 ORC 11 "*" 21 1.547 .00370
STAUB10 58 SRC 1 "the" 15 1.450 .00370
STAUB10 58 SRC 2 "employees" 35 2.227 .00370
STAUB10 58 SRC 3 "who" 35 3.180 .00370
STAUB10 58 SRC 4 "noticed" 27 2.198 .00370
STAUB10 58 SRC 5 "the" 32 2.073 .00370
STAUB10 58 SRC 6 "fireman" 34 2.564 .00370
STAUB10 58 SRC 7 "hurried" 31 2.800 .00370
STAUB10 58 SRC 8 "to" 21 1.878 .00370
STAUB10 58 SRC 9 "the" 18 1.466 .00370
STAUB10 58 SRC 10 "clinic" 34 3.462 .00370
STAUB10 58 SRC 11 "*" 28 1.992 .00370
STAUB10 58 ORC 1 "the" 27 1.687 .00370
STAUB10 58 ORC 2 "employees" 43 3.997 .00370
STAUB10 58 ORC 3 "who" 36 2.830 .00370
STAUB10 58 ORC 4 "the" 14 1.287 .00370
STAUB10 58 ORC 5 "fireman" 38 2.744 .00370
STAUB10 58 ORC 2 "employees" 25 2.626 .00370
STAUB10 58 ORC 3 "who" 13 0.261 .00370
STAUB10 58 ORC 4 "the" 23 1.149 .00370
STAUB10 58 ORC 5 "fireman" 68 3.869 .00370
STAUB10 58 ORC 6 "noticed" 29 2.468 .00370
STAUB10 58 ORC 7 "hurried" 49 3.391 .00370
STAUB10 58 ORC 8 "to" 18 1.603 .00370
STAUB10 58 ORC 9 "the" 25 1.512 .00370
STAUB10 58 ORC 10 "clinic" 28 2.211 .00370
STAUB10 58 ORC 11 "*" 44 4.142 .00370
STAUB10 59 SRC 1 "the" 26 1.509 .00370
STAUB10 59 SRC 2 "employees" 23 2.529 .00370
STAUB10 59 SRC 3 "who" 24 2.517 .00370
STAUB10 59 SRC 4 "noticed" 28 2.346 .00370
STAUB10 59 SRC 5 "the" 32 2.038 .00370
STAUB10 59 SRC 6 "fireman" 27 2.865 .00370
STAUB10 59 SRC 7 "hurried" 23 2.490 .00370
STAUB10 59 SRC 8 "to" 18 2.069 .00370
STAUB10 59 SRC 9 "the" 16 1.753 .00370
