experiment simulation item wn word enctime ecc freq1
"MV13-26" 11 UNAMB 16 "clase" 26 1.637 .00370
"MV13-26" 11 UNAMB 17 "de" 24 1.983 .00370
"MV13-26" 11 UNAMB 18 "musica" 15 1.695 .00370
"MV13-26" 11 UNAMB 19 "*" 44 3.084 .00370
"MV13-26" 12 HIGH 1 "el" 19 1.131 .00370
"MV13-26" 12 HIGH 2 "profesor" 35 3.004 .00370
"MV13-26" 12 HIGH 3 "dijo" 27 1.961 .00370
"MV13-26" 12 HIGH 4 "que" 22 1.901 .00370
"MV13-26" 12 HIGH 5 "los" 21 1.362 .00370
"MV13-26" 12 HIGH 6 "alumnos" 16 1.896 .00370
"MV13-26" 12 HIGH 7 "selevantaran" 97 5.765 .00370
"MV13-26" 12 HIGH 8 "del" 55 3.905 .00370
"MV13-26" 12 HIGH 9 "asiento" 21 1.589 .00370
"MV13-26" 12 HIGH 10 "cuando" 25 2.599 .00370
"MV13-26" 12 HIGH 11 "los" 61 5.070 .00370
"MV13-26" 12 HIGH 12 "directores" 45 2.833 .00370
"MV13-26" 12 HIGH 13 "entraron" 41 3.609 .00370
"MV13-26" 12 HIGH 14 "en" 147 5.743 .00370
"MV13-26" 12 HIGH 15 "la" 15 1.097 .00370
"MV13-26" 12 HIGH 16 "clase" 26 1.757 .00370
"MV13-26" 12 HIGH 17 "de" 58 3.739 .00370
"MV13-26" 12 HIGH 18 "musica" 16 1.768 .00370
"MV13-26" 12 HIGH 19 "*" 40 3.206 .00370
"MV13-26" 12 LOW 1 "el" 22 1.330 .00370
"MV13-26" 12 LOW 2 "profesor" 21 2.274 .00370
"MV13-26" 12 LOW 3 "dijo" 30 3.031 .00370
"MV13-26" 12 LOW 4 "que" 31 2.328 .00370
"MV13-26" 12 LOW 5 "los" 13 1.361 .00370
"MV13-26" 12 LOW 6 "alumnos" 35 2.442 .00370
"MV13-26" 12 LOW 7 "selevantaran" 65 4.343 .00370
"MV13-26" 12 LOW 8 "del" 36 2.310 .00370
"MV13-26" 12 LOW 9 "asiento" 34 2.488 .00370
"MV13-26" 12 LOW 10 "cuando" 34 2.067 .00370
"MV13-26" 12 LOW 11 "los" 37 2.880 .00370
"MV13-26" 12 LOW 12 "directores" 36 2.469 .00370
"MV13-26" 12 LOW 13 "entraran" 67 4.514 .00370
"MV13-26" 12 LOW 14 "en" 18 1.755 .00370
"MV13-26" 12 LOW 15 "la" 13 1.247 .00370
"MV13-26" 12 LOW 16 "clase" 28 3.214 .00370
"MV13-26" 12 LOW 17 "de" 19 1.535 .00370
"MV13-26" 12 LOW 18 "musica" 23 1.890 .00370
"MV13-26" 12 LOW 19 "*" 26 1.429 .00370
"MV13-26" 12 UNAMB 1 "el" 22 1.232 .00370
"MV13-26" 12 UNAMB 2 "profesor" 19 2.254 .00370
"MV13-26" 12 UNAMB 3 "dijo" 31 2.837 .00370
"MV13-26" 12 UNAMB 4 "que" 23 1.425 .00370
"MV13-26" 12 UNAMB 5 "los" 23 1.602 .00370
"MV13-26" 12 UNAMB 6 "alumnos" 74 4.187 .00370
"MV13-26" 12 UNAMB 7 "selevantaran" 57 3.371 .00370
"MV13-26" 12 UNAMB 8 "del" 58 4.293 .00370
"MV13-26" 12 UNAMB 9 "asiento" 12 1.167 .00370
"MV13-26" 12 UNAMB 10 "si" 22 1.934 .00370
"MV13-26" 12 UNAMB 11 "los" 27 1.540 .00370
"MV13-26" 12 UNAMB 12 "directores" 36 3.032 .00370
"MV13-26" 12 UNAMB 13 "entraban" 37 2.828 .00370
"MV13-26" 12 UNAMB 14 "en" 40 2.983 .00370
"MV13-26" 12 UNAMB 15 "la" 16 1.205 .00370
"MV13-26" 12 UNAMB 16 "clase" 31 3.018 .00370
"MV13-26" 12 UNAMB 17 "de" 23 1.679 .00370
"MV13-26" 12 UNAMB 18 "musica" 21 1.501 .00370
"MV13-26" 12 UNAMB 19 "*" 41 3.064 .00370
"MV13-26" 13 HIGH 1 "el" 20 1.381 .00370
"MV13-26" 13 HIGH 2 "profesor" 29 2.171 .00370
"MV13-26" 13 HIGH 3 "dijo" 28 3.085 .00370
"MV13-26" 13 HIGH 4 "que" 22 1.154 .00370
"MV13-26" 13 HIGH 5 "los" 21 1.767 .00370
"MV13-26" 13 HIGH 6 "alumnos" 48 4.392 .00370
"MV13-26" 13 HIGH 7 "selevantaran" 45 3.341 .00370
"MV13-26" 13 HIGH 8 "del" 42 3.361 .00370
"MV13-26" 13 HIGH 9 "asiento" 25 1.921 .00370
"MV13-26" 13 HIGH 10 "cuando" 44 3.008 .00370
"MV13-26" 13 HIGH 11 "los" 26 2.161 .00370
"MV13-26" 13 HIGH 12 "directores" 33 2.763 .00370
"MV13-26" 13 HIGH 13 "entraron" 57 3.757 .00370
"MV13-26" 13 HIGH 14 "en" 17 1.976 .00370
"MV13-26" 13 HIGH 15 "la" 23 1.252 .00370
"MV13-26" 13 HIGH 16 "clase" 21 1.638 .00370
"MV13-26" 13 HIGH 17 "de" 51 3.370 .00370
"MV13-26" 13 HIGH 18 "musica" 23 1.721 .00370
"MV13-26" 13 HIGH 19 "*" 16 1.779 .00370
"MV13-26" 13 LOW 1 "el" 24 1.349 .00370
"MV13-26" 13 LOW 2 "profesor" 25 2.017 .00370
"MV13-26" 13 LOW 3 "dijo" 36 2.777 .00370
"MV13-26" 13 LOW 4 "que" 28 1.717 .00370
"MV13-26" 13 LOW 5 "los" 13 1.251 .00370
"MV13-26" 13 LOW 6 "alumnos" 26 2.681 .00370
"MV13-26" 13 LOW 7 "selevantaran" 34 3.418 .00370
"MV13-26" 13 LOW 8 "del" 38 3.423 .00370
"MV13-26" 13 LOW 9 "asiento" 26 2.379 .00370
"MV13-26" 13 LOW 10 "cuando" 32 3.007 .00370
"MV13-26" 13 LOW 11 "los" 36 2.310 .00370
"MV13-26" 13 LOW 12 "directores" 30 2.239 .00370
"MV13-26" 13 LOW 13 "entraran" 71 4.242 .00370
"MV13-26" 13 LOW 14 "en" 32 2.261 .00370
"MV13-26" 13 LOW 15 "la" 15 0.702 .00370
"MV13-26" 13 LOW 16 "clase" 14 1.276 .00370
"MV13-26" 13 LOW 17 "de" 24 2.375 .00370
"MV13-26" 13 LOW 18 "musica" 23 1.355 .00370
"MV13-26" 13 LOW 19 "*" 29 1.838 .00370
"MV13-26" 13 UNAMB 1 "el" 14 1.319 .00370
"MV13-26" 13 UNAMB 2 "profesor" 38 2.395 .00370
"MV13-26" 13 UNAMB 3 "dijo" 28 2.541 .00370
"MV13-26" 13 UNAMB 4 "que" 27 1.642 .00370
"MV13-26" 13 UNAMB 5 "los" 17 1.297 .00370
"MV13-26" 13 UNAMB 6 "alumnos" 21 2.454 .00370
"MV13-26" 13 UNAMB 7 "selevantaran" 43 3.794 .00370
"MV13-26" 13 UNAMB 8 "del" 65 3.872 .00370
"MV13-26" 13 UNAMB 9 "asiento" 19 1.375 .00370
"MV13-26" 13 UNAMB 10 "si" 21 1.843 .00370
"MV13-26" 13 UNAMB 11 "los" 20 1.843 .00370
"MV13-26" 13 UNAMB 12 "directores" 21 2.575 .00370
"MV13-26" 13 UNAMB 13 "entraban" 63 4.042 .00370
"MV13-26" 13 UNAMB 14 "en" 24 1.937 .00370
"MV13-26" 13 UNAMB 15 "la" 15 0.947 .00370
"MV13-26" 13 UNAMB 16 "clase" 35 2.817 .00370
"MV13-26" 13 UNAMB 17 "de" 30 1.828 .00370
"MV13-26" 13 UNAMB 18 "musica" 27 1.617 .00370
"MV13-26" 13 UNAMB 19 "*" 31 1.801 .00370
"MV13-26" 14 HIGH 1 "el" 18 1.609 .00370
"MV13-26" 14 HIGH 2 "profesor" 30 2.211 .00370
"MV13-26" 14 HIGH 3 "dijo" 21 2.558 .00370
"MV13-26" 14 HIGH 4 "que" 31 1.872 .00370
"MV13-26" 14 HIGH 5 "los" 17 0.958 .00370
"MV13-26" 14 HIGH 6 "alumnos" 32 2.456 .00370
"MV13-26" 14 HIGH 7 "selevantaran" 47 3.846 .00370
"MV13-26" 14 HIGH 8 "del" 32 3.158 .00370
"MV13-26" 14 HIGH 9 "asiento" 28 2.307 .00370
"MV13-26" 14 HIGH 10 "cuando" 29 2.891 .00370
"MV13-26" 14 HIGH 11 "los" 17 1.563 .00370
"MV13-26" 14 HIGH 12 "directores" 100 4.906 .00370
"MV13-26" 14 HIGH 13 "entraron" 49 3.252 .00370
"MV13-26" 14 HIGH 1 "el" 2882867 31.150 .00370
"MV13-26" 14 HIGH 1 "el" 147 6.711 .00370
"MV13-26" 14 HIGH 2 "profesor" 32 2.228 .00370
"MV13-26" 14 HIGH 3 "dijo" 46 3.457 .00370
"MV13-26" 14 HIGH 4 "que" 22 1.598 .00370
"MV13-26" 14 HIGH 5 "los" 22 1.511 .00370
"MV13-26" 14 HIGH 6 "alumnos" 17 1.795 .00370
"MV13-26" 14 HIGH 7 "selevantaran" 70 5.233 .00370
"MV13-26" 14 HIGH 8 "del" 27 2.622 .00370
"MV13-26" 14 HIGH 9 "asiento" 23 1.648 .00370
"MV13-26" 14 HIGH 10 "cuando" 63 4.972 .00370
"MV13-26" 14 HIGH 11 "los" 28 1.793 .00370
"MV13-26" 14 HIGH 12 "directores" 53 3.196 .00370
"MV13-26" 14 HIGH 13 "entraron" 51 3.160 .00370
"MV13-26" 14 HIGH 14 "en" 38 3.548 .00370
"MV13-26" 14 HIGH 15 "la" 10 0.354 .00370
"MV13-26" 14 HIGH 16 "clase" 28 1.595 .00370
"MV13-26" 14 HIGH 17 "de" 19 2.046 .00370
"MV13-26" 14 HIGH 18 "musica" 41 4.116 .00370
"MV13-26" 14 HIGH 19 "*" 15 1.468 .00370
"MV13-26" 14 LOW 1 "el" 24 1.278 .00370
"MV13-26" 14 LOW 2 "profesor" 25 2.535 .00370
"MV13-26" 14 LOW 3 "dijo" 44 2.859 .00370
"MV13-26" 14 LOW 4 "que" 15 1.510 .00370
"MV13-26" 14 LOW 5 "los" 24 1.395 .00370
"MV13-26" 14 LOW 6 "alumnos" 29 2.964 .00370
"MV13-26" 14 LOW 7 "selevantaran" 53 3.322 .00370
"MV13-26" 14 LOW 8 "del" 50 3.690 .00370
"MV13-26" 14 LOW 9 "asiento" 17 1.690 .00370
"MV13-26" 14 LOW 10 "cuando" 94 4.876 .00370
"MV13-26" 14 LOW 11 "los" 22 2.622 .00370
"MV13-26" 14 LOW 12 "directores" 27 2.674 .00370
"MV13-26" 14 LOW 13 "entraran" 58 3.823 .00370
"MV13-26" 14 LOW 14 "en" 32 2.316 .00370
"MV13-26" 14 LOW 15 "la" 13 0.734 .00370
"MV13-26" 14 LOW 16 "clase" 28 1.743 .00370
"MV13-26" 14 LOW 17 "de" 31 2.090 .00370
"MV13-26" 14 LOW 18 "musica" 15 1.608 .00370
"MV13-26" 14 LOW 19 "*" 19 1.771 .00370
"MV13-26" 14 UNAMB 1 "el" 17 1.205 .00370
"MV13-26" 14 UNAMB 2 "profesor" 32 2.437 .00370
"MV13-26" 14 UNAMB 3 "dijo" 26 2.204 .00370
"MV13-26" 14 UNAMB 4 "que" 38 4.006 .00370
"MV13-26" 14 UNAMB 5 "los" 24 1.611 .00370
"MV13-26" 14 UNAMB 6 "alumnos" 30 2.258 .00370
"MV13-26" 14 UNAMB 7 "selevantaran" 44 3.240 .00370
"MV13-26" 14 UNAMB 8 "del" 161 7.341 .00370
"MV13-26" 14 UNAMB 8 "del" 13 0.690 .00370
"MV13-26" 14 UNAMB 9 "asiento" 29 2.521 .00370
"MV13-26" 14 UNAMB 10 "si" 18 1.871 .00370
"MV13-26" 14 UNAMB 11 "los" 35 3.225 .00370
"MV13-26" 14 UNAMB 9 "asiento" 11 0.491 .00370
"MV13-26" 14 UNAMB 10 "si" 24 1.553 .00370
"MV13-26" 14 UNAMB 11 "los" 18 1.351 .00370
"MV13-26" 14 UNAMB 12 "directores" 110 5.125 .00370
"MV13-26" 14 UNAMB 13 "entraban" 33 2.840 .00370
"MV13-26" 14 UNAMB 14 "en" 22 2.564 .00370
"MV13-26" 14 UNAMB 15 "la" 15 1.135 .00370
"MV13-26" 14 UNAMB 16 "clase" 21 1.442 .00370
"MV13-26" 14 UNAMB 17 "de" 22 1.982 .00370
"MV13-26" 14 UNAMB 18 "musica" 25 2.013 .00370
"MV13-26" 14 UNAMB 19 "*" 51 3.530 .00370
"MV13-26" 15 HIGH 1 "el" 23 1.306 .00370
"MV13-26" 15 HIGH 2 "profesor" 26 2.464 .00370
"MV13-26" 15 HIGH 3 "dijo" 34 2.475 .00370
"MV13-26" 15 HIGH 4 "que" 22 1.717 .00370
"MV13-26" 15 HIGH 5 "los" 23 1.366 .00370
"MV13-26" 15 HIGH 6 "alumnos" 27 2.347 .00370
"MV13-26" 15 HIGH 7 "selevantaran" 95 5.591 .00370
"MV13-26" 15 HIGH 8 "del" 58 4.100 .00370
"MV13-26" 15 HIGH 9 "asiento" 19 1.859 .00370
"MV13-26" 15 HIGH 10 "cuando" 41 2.902 .00370
"MV13-26" 15 HIGH 11 "los" 22 1.874 .00370
"MV13-26" 15 HIGH 12 "directores" 29 3.035 .00370
"MV13-26" 15 HIGH 13 "entraron" 57 3.655 .00370
"MV13-26" 15 HIGH 1 "el" 475652 26.720 .00370
"MV13-26" 15 HIGH 1 "el" 45 4.007 .00370
"MV13-26" 15 HIGH 2 "profesor" 38 2.446 .00370
"MV13-26" 15 HIGH 3 "dijo" 30 2.778 .00370
"MV13-26" 15 HIGH 4 "que" 23 1.576 .00370
"MV13-26" 15 HIGH 5 "los" 28 1.676 .00370
"MV13-26" 15 HIGH 6 "alumnos" 21 2.084 .00370
"MV13-26" 15 HIGH 7 "selevantaran" 30 3.278 .00370
"MV13-26" 15 HIGH 8 "del" 69 4.037 .00370
"MV13-26" 15 HIGH 9 "asiento" 18 2.146 .00370
"MV13-26" 15 HIGH 10 "cuando" 90 4.733 .00370
"MV13-26" 15 HIGH 11 "los" 19 2.332 .00370
"MV13-26" 15 HIGH 12 "directores" 43 2.927 .00370
"MV13-26" 15 HIGH 13 "entraron" 36 3.680 .00370
"MV13-26" 15 HIGH 14 "en" 25 2.626 .00370
"MV13-26" 15 HIGH 15 "la" 16 0.549 .00370
"MV13-26" 15 HIGH 16 "clase" 24 1.636 .00370
"MV13-26" 15 HIGH 17 "de" 23 1.702 .00370
"MV13-26" 15 HIGH 18 "musica" 16 1.356 .00370
"MV13-26" 15 HIGH 19 "*" 17 1.857 .00370
"MV13-26" 15 LOW 1 "el" 23 1.438 .00370
"MV13-26" 15 LOW 2 "profesor" 29 2.646 .00370
"MV13-26" 15 LOW 3 "dijo" 33 2.413 .00370
"MV13-26" 15 LOW 4 "que" 25 1.990 .00370
"MV13-26" 15 LOW 5 "los" 18 1.427 .00370
"MV13-26" 15 LOW 6 "alumnos" 52 3.507 .00370
"MV13-26" 15 LOW 7 "selevantaran" 98 4.818 .00370
"MV13-26" 15 LOW 8 "del" 47 3.148 .00370
"MV13-26" 15 LOW 9 "asiento" 20 2.277 .00370
"MV13-26" 15 LOW 10 "cuando" 36 2.586 .00370
"MV13-26" 15 LOW 11 "los" 16 1.743 .00370
"MV13-26" 15 LOW 12 "directores" 68 5.000 .00370
"MV13-26" 15 LOW 13 "entraran" 66 3.781 .00370
"MV13-26" 15 LOW 14 "en" 32 2.504 .00370
"MV13-26" 15 LOW 15 "la" 16 1.302 .00370
"MV13-26" 15 LOW 16 "clase" 35 2.728 .00370
"MV13-26" 15 LOW 17 "de" 28 1.740 .00370
"MV13-26" 15 LOW 18 "musica" 24 1.934 .00370
"MV13-26" 15 LOW 19 "*" 21 1.645 .00370
"MV13-26" 15 UNAMB 1 "el" 17 1.150 .00370
"MV13-26" 15 UNAMB 2 "profesor" 53 3.176 .00370
"MV13-26" 15 UNAMB 3 "dijo" 40 2.829 .00370
"MV13-26" 15 UNAMB 4 "que" 27 1.672 .00370
"MV13-26" 15 UNAMB 5 "los" 50 3.109 .00370
"MV13-26" 15 UNAMB 6 "alumnos" 41 2.533 .00370
"MV13-26" 15 UNAMB 7 "selevantaran" 44 3.869 .00370
"MV13-26" 15 UNAMB 8 "del" 29 3.205 .00370
"MV13-26" 15 UNAMB 9 "asiento" 37 2.467 .00370
"MV13-26" 15 UNAMB 10 "si" 24 1.583 .00370
"MV13-26" 15 UNAMB 11 "los" 20 1.414 .00370
"MV13-26" 15 UNAMB 12 "directores" 38 3.202 .00370
"MV13-26" 15 UNAMB 13 "entraban" 49 3.573 .00370
"MV13-26" 15 UNAMB 14 "en" 28 1.903 .00370
"MV13-26" 15 UNAMB 15 "la" 14 1.208 .00370
"MV13-26" 15 UNAMB 16 "clase" 29 1.765 .00370
"MV13-26" 15 UNAMB 17 "de" 16 1.837 .00370
"MV13-26" 15 UNAMB 18 "musica" 26 1.512 .00370
"MV13-26" 15 UNAMB 19 "*" 26 1.793 .00370
"MV13-27" 1 HIGH 1 "el" 14 1.325 .00370
"MV13-27" 1 HIGH 2 "profesor" 20 1.858 .00370
"MV13-27" 1 HIGH 3 "dijo" 29 2.973 .00370
"MV13-27" 1 HIGH 4 "que" 23 1.755 .00370
"MV13-27" 1 HIGH 5 "los" 19 1.405 .00370
"MV13-27" 1 HIGH 6 "alumnos" 37 2.489 .00370
"MV13-27" 1 HIGH 7 "selevantaran" 68 4.192 .00370
"MV13-27" 1 HIGH 8 "del" 24 1.937 .00370
"MV13-27" 1 HIGH 9 "asiento" 32 3.276 .00370
"MV13-27" 1 HIGH 10 "cuando" 50 3.108 .00370
"MV13-27" 1 HIGH 11 "los" 28 2.056 .00370
"MV13-27" 1 HIGH 12 "directores" 30 2.636 .00370
"MV13-27" 1 HIGH 13 "entraron" 64 4.433 .00370
"MV13-27" 1 HIGH 14 "en" 16 1.730 .00370
"MV13-27" 1 HIGH 15 "la" 18 1.179 .00370
"MV13-27" 1 HIGH 16 "clase" 17 1.589 .00370
"MV13-27" 1 HIGH 17 "de" 25 1.745 .00370
"MV13-27" 1 HIGH 18 "musica" 21 1.795 .00370
"MV13-27" 1 HIGH 19 "*" 18 1.818 .00370
"MV13-27" 1 LOW 1 "el" 15 1.456 .00370
"MV13-27" 1 LOW 2 "profesor" 19 1.949 .00370
"MV13-27" 1 LOW 3 "dijo" 34 2.941 .00370
"MV13-27" 1 LOW 4 "que" 24 1.351 .00370
"MV13-27" 1 LOW 5 "los" 28 1.601 .00370
"MV13-27" 1 LOW 6 "alumnos" 27 2.247 .00370
"MV13-27" 1 LOW 7 "selevantaran" 70 4.172 .00370
"MV13-27" 1 LOW 8 "del" 39 3.067 .00370
"MV13-27" 1 LOW 9 "asiento" 26 2.105 .00370
"MV13-27" 1 LOW 10 "cuando" 35 2.849 .00370
"MV13-27" 1 LOW 11 "los" 19 2.285 .00370
"MV13-27" 1 LOW 12 "directores" 39 3.210 .00370
"MV13-27" 1 LOW 13 "entraran" 41 2.728 .00370
"MV13-27" 1 LOW 14 "en" 29 3.185 .00370
"MV13-27" 1 LOW 15 "la" 20 0.900 .00370
"MV13-27" 1 LOW 16 "clase" 21 1.725 .00370
"MV13-27" 1 LOW 17 "de" 20 1.534 .00370
"MV13-27" 1 LOW 18 "musica" 27 1.975 .00370
"MV13-27" 1 LOW 19 "*" 25 1.702 .00370
"MV13-27" 1 UNAMB 1 "el" 18 1.443 .00370
"MV13-27" 1 UNAMB 2 "profesor" 23 2.099 .00370
"MV13-27" 1 UNAMB 3 "dijo" 32 3.108 .00370
"MV13-27" 1 UNAMB 4 "que" 22 1.509 .00370
"MV13-27" 1 UNAMB 5 "los" 18 1.254 .00370
"MV13-27" 1 UNAMB 6 "alumnos" 21 2.307 .00370
"MV13-27" 1 UNAMB 7 "selevantaran" 57 4.231 .00370
"MV13-27" 1 UNAMB 8 "del" 25 2.823 .00370
"MV13-27" 1 UNAMB 9 "asiento" 123 5.701 .00370
"MV13-27" 1 UNAMB 10 "si" 15 1.429 .00370
"MV13-27" 1 UNAMB 9 "asiento" 11 0.714 .00370
"MV13-27" 1 UNAMB 10 "si" 17 1.093 .00370
"MV13-27" 1 UNAMB 11 "los" 22 1.511 .00370
"MV13-27" 1 UNAMB 12 "directores" 24 2.626 .00370
"MV13-27" 1 UNAMB 13 "entraban" 90 5.442 .00370
"MV13-27" 1 UNAMB 14 "en" 45 3.076 .00370
"MV13-27" 1 UNAMB 15 "la" 22 1.291 .00370
"MV13-27" 1 UNAMB 16 "clase" 21 1.493 .00370
"MV13-27" 1 UNAMB 17 "de" 24 1.834 .00370
"MV13-27" 1 UNAMB 18 "musica" 23 1.835 .00370
"MV13-27" 1 UNAMB 19 "*" 25 1.729 .00370
"MV13-27" 2 HIGH 1 "el" 16 1.238 .00370
"MV13-27" 2 HIGH 2 "profesor" 35 2.507 .00370
"MV13-27" 2 HIGH 3 "dijo" 42 2.637 .00370
"MV13-27" 2 HIGH 4 "que" 17 1.461 .00370
"MV13-27" 2 HIGH 5 "los" 16 1.761 .00370
"MV13-27" 2 HIGH 6 "alumnos" 75 4.036 .00370
"MV13-27" 2 HIGH 7 "selevantaran" 54 4.308 .00370
"MV13-27" 2 HIGH 8 "del" 45 2.875 .00370
"MV13-27" 2 HIGH 9 "asiento" 20 2.213 .00370
"MV13-27" 2 HIGH 10 "cuando" 36 2.711 .00370
"MV13-27" 2 HIGH 11 "los" 22 1.966 .00370
"MV13-27" 2 HIGH 12 "directores" 30 2.767 .00370
"MV13-27" 2 HIGH 13 "entraron" 48 3.971 .00370
"MV13-27" 2 HIGH 14 "en" 41 2.529 .00370
"MV13-27" 2 HIGH 15 "la" 12 0.902 .00370
"MV13-27" 2 HIGH 16 "clase" 41 2.804 .00370
"MV13-27" 2 HIGH 17 "de" 27 1.600 .00370
"MV13-27" 2 HIGH 18 "musica" 19 1.757 .00370
"MV13-27" 2 HIGH 19 "*" 35 3.117 .00370
"MV13-27" 2 LOW 1 "el" 18 1.459 .00370
"MV13-27" 2 LOW 2 "profesor" 24 2.012 .00370
"MV13-27" 2 LOW 3 "dijo" 86 5.059 .00370
"MV13-27" 2 LOW 4 "que" 19 1.119 .00370
"MV13-27" 2 LOW 5 "los" 16 1.466 .00370
"MV13-27" 2 LOW 6 "alumnos" 29 2.335 .00370
"MV13-27" 2 LOW 7 "selevantaran" 52 3.983 .00370
"MV13-27" 2 LOW 8 "del" 50 3.949 .00370
"MV13-27" 2 LOW 9 "asiento" 30 1.902 .00370
"MV13-27" 2 LOW 10 "cuando" 35 2.569 .00370
"MV13-27" 2 LOW 11 "los" 19 1.892 .00370
"MV13-27" 2 LOW 12 "directores" 27 2.533 .00370
"MV13-27" 2 LOW 13 "entraran" 62 3.987 .00370
"MV13-27" 2 LOW 1 "el" 1028755 28.910 .00370
"MV13-27" 2 LOW 1 "el" 101 5.852 .00370
"MV13-27" 2 LOW 2 "profesor" 25 2.213 .00370
"MV13-27" 2 LOW 3 "dijo" 38 2.848 .00370
"MV13-27" 2 LOW 4 "que" 21 1.764 .00370
"MV13-27" 2 LOW 5 "los" 51 3.484 .00370
"MV13-27" 2 LOW 6 "alumnos" 24 2.046 .00370
"MV13-27" 2 LOW 7 "selevantaran" 119 5.841 .00370
"MV13-27" 2 LOW 8 "del" 43 2.997 .00370
"MV13-27" 2 LOW 9 "asiento" 27 2.302 .00370
"MV13-27" 2 LOW 10 "cuando" 81 5.729 .00370
"MV13-27" 2 LOW 11 "los" 23 1.776 .00370
"MV13-27" 2 LOW 12 "directores" 19 2.043 .00370
"MV13-27" 2 LOW 13 "entraran" 113 5.884 .00370
"MV13-27" 2 LOW 14 "en" 27 2.717 .00370
"MV13-27" 2 LOW 15 "la" 21 1.234 .00370
"MV13-27" 2 LOW 16 "clase" 27 3.119 .00370
"MV13-27" 2 LOW 17 "de" 26 1.649 .00370
"MV13-27" 2 LOW 18 "musica" 22 1.606 .00370
"MV13-27" 2 LOW 19 "*" 30 1.785 .00370
"MV13-27" 2 UNAMB 1 "el" 23 1.270 .00370
"MV13-27" 2 UNAMB 2 "profesor" 24 2.169 .00370
"MV13-27" 2 UNAMB 3 "dijo" 24 2.855 .00370
"MV13-27" 2 UNAMB 4 "que" 21 1.689 .00370
"MV13-27" 2 UNAMB 5 "los" 32 2.552 .00370
"MV13-27" 2 UNAMB 6 "alumnos" 25 2.271 .00370
"MV13-27" 2 UNAMB 7 "selevantaran" 83 4.758 .00370
"MV13-27" 2 UNAMB 8 "del" 26 2.792 .00370
"MV13-27" 2 UNAMB 9 "asiento" 32 2.047 .00370
"MV13-27" 2 UNAMB 10 "si" 32 2.035 .00370
"MV13-27" 2 UNAMB 11 "los" 23 1.417 .00370
"MV13-27" 2 UNAMB 12 "directores" 36 2.691 .00370
"MV13-27" 2 UNAMB 13 "entraban" 52 3.673 .00370
"MV13-27" 2 UNAMB 14 "en" 21 2.364 .00370
"MV13-27" 2 UNAMB 15 "la" 61 3.550 .00370
"MV13-27" 2 UNAMB 16 "clase" 27 1.772 .00370
"MV13-27" 2 UNAMB 17 "de" 28 1.673 .00370
"MV13-27" 2 UNAMB 18 "musica" 22 1.512 .00370
"MV13-27" 2 UNAMB 19 "*" 21 2.159 .00370
"MV13-27" 3 HIGH 1 "el" 13 1.292 .00370
"MV13-27" 3 HIGH 2 "profesor" 30 2.538 .00370
"MV13-27" 3 HIGH 3 "dijo" 27 2.360 .00370
"MV13-27" 3 HIGH 4 "que" 24 1.626 .00370
"MV13-27" 3 HIGH 5 "los" 19 1.770 .00370
"MV13-27" 3 HIGH 6 "alumnos" 30 2.147 .00370
"MV13-27" 3 HIGH 7 "selevantaran" 47 3.645 .00370
"MV13-27" 3 HIGH 8 "del" 47 3.627 .00370
"MV13-27" 3 HIGH 9 "asiento" 25 2.161 .00370
"MV13-27" 3 HIGH 10 "cuando" 37 2.566 .00370
"MV13-27" 3 HIGH 11 "los" 36 2.195 .00370
"MV13-27" 3 HIGH 12 "directores" 25 2.627 .00370
"MV13-27" 3 HIGH 13 "entraron" 40 4.043 .00370
"MV13-27" 3 HIGH 14 "en" 24 2.454 .00370
"MV13-27" 3 HIGH 15 "la" 12 1.001 .00370
"MV13-27" 3 HIGH 16 "clase" 23 1.714 .00370
"MV13-27" 3 HIGH 17 "de" 25 1.447 .00370
"MV13-27" 3 HIGH 18 "musica" 45 2.837 .00370
"MV13-27" 3 HIGH 19 "*" 35 2.696 .00370
"MV13-27" 3 LOW 1 "el" 20 1.255 .00370
"MV13-27" 3 LOW 2 "profesor" 24 2.154 .00370
"MV13-27" 3 LOW 3 "dijo" 89 4.961 .00370
"MV13-27" 3 LOW 4 "que" 24 1.535 .00370
"MV13-27" 3 LOW 5 "los" 24 1.292 .00370
"MV13-27" 3 LOW 6 "alumnos" 53 3.882 .00370
"MV13-27" 3 LOW 7 "selevantaran" 71 4.097 .00370
"MV13-27" 3 LOW 8 "del" 32 2.996 .00370
"MV13-27" 3 LOW 9 "asiento" 29 2.226 .00370
"MV13-27" 3 LOW 10 "cuando" 26 2.572 .00370
"MV13-27" 3 LOW 11 "los" 28 1.720 .00370
"MV13-27" 3 LOW 12 "directores" 24 2.787 .00370
"MV13-27" 3 LOW 13 "entraran" 64 4.426 .00370
"MV13-27" 3 LOW 14 "en" 19 1.770 .00370
"MV13-27" 3 LOW 15 "la" 18 1.228 .00370
"MV13-27" 3 LOW 16 "clase" 20 1.696 .00370
"MV13-27" 3 LOW 17 "de" 27 1.452 .00370
"MV13-27" 3 LOW 18 "musica" 25 1.964 .00370
"MV13-27" 3 LOW 19 "*" 29 1.753 .00370
"MV13-27" 3 UNAMB 1 "el" 26 1.458 .00370
"MV13-27" 3 UNAMB 2 "profesor" 22 2.171 .00370
"MV13-27" 3 UNAMB 3 "dijo" 32 2.736 .00370
"MV13-27" 3 UNAMB 4 "que" 18 1.728 .00370
