experiment simulation item wn word attachtime
"MV13-55" 1 UNAMB 14 "EN" 70
"MV13-55" 1 UNAMB 15 "LA" 37
"MV13-55" 1 UNAMB 16 "CLASE" 36
"MV13-55" 1 UNAMB 17 "de" 34
"MV13-55" 1 UNAMB 18 "MUSICA" 62
"MV13-55" 2 HIGH 1 "EL" 70
"MV13-55" 2 HIGH 2 "PROFESOR" 36
"MV13-55" 2 HIGH 3 "DIJO" 47
"MV13-55" 2 HIGH 4 "QUE" 35
"MV13-55" 2 HIGH 5 "LOS" 28
"MV13-55" 2 HIGH 6 "ALUMNOS" 70
"MV13-55" 2 HIGH 7 "SELEVANTARAN" 33
"MV13-55" 2 HIGH 8 "DEL" 70
"MV13-55" 2 HIGH 9 "ASIENTO" 70
"MV13-55" 2 HIGH 10 "CUANDO" 20
"MV13-55" 2 HIGH 11 "LOS" 70
"MV13-55" 2 HIGH 12 "DIRECTORES" 31
"MV13-55" 2 HIGH 13 "ENTRARON" 70
"MV13-55" 2 HIGH 14 "EN" 70
"MV13-55" 2 HIGH 15 "LA" 70
"MV13-55" 2 HIGH 16 "CLASE" 70
"MV13-55" 2 HIGH 17 "de" 36
"MV13-55" 2 HIGH 18 "MUSICA" 31
"MV13-55" 2 LOW 1 "EL" 25
"MV13-55" 2 LOW 2 "PROFESOR" 33
"MV13-55" 2 LOW 3 "DIJO" 70
"MV13-55" 2 LOW 4 "QUE" 70
"MV13-55" 2 LOW 5 "LOS" 70
"MV13-55" 2 LOW 6 "ALUMNOS" 70
"MV13-55" 2 LOW 7 "SELEVANTARAN" 39
"MV13-55" 2 LOW 8 "DEL" 70
"MV13-55" 2 LOW 9 "ASIENTO" 33
"MV13-55" 2 LOW 10 "CUANDO" 20
"MV13-55" 2 LOW 11 "LOS" 70
"MV13-55" 2 LOW 12 "DIRECTORES" 28
"MV13-55" 2 LOW 13 "ENTRARAN" 38
"MV13-55" 2 LOW 14 "EN" 36
"MV13-55" 2 LOW 15 "LA" 33
"MV13-55" 2 LOW 16 "CLASE" 32
"MV13-55" 2 LOW 17 "de" 70
"MV13-55" 2 LOW 18 "MUSICA" 70
"MV13-55" 2 UNAMB 1 "EL" 70
"MV13-55" 2 UNAMB 2 "PROFESOR" 70
"MV13-55" 2 UNAMB 3 "DIJO" 70
"MV13-55" 2 UNAMB 4 "QUE" 32
"MV13-55" 2 UNAMB 5 "LOS" 70
"MV13-55" 2 UNAMB 6 "ALUMNOS" 32
"MV13-55" 2 UNAMB 7 "SELEVANTARAN" 32
"MV13-55" 2 UNAMB 8 "DEL" 35
"MV13-55" 2 UNAMB 9 "ASIENTO" 70
"MV13-55" 2 UNAMB 10 "SI" 52
"MV13-55" 2 UNAMB 11 "LOS" 30
"MV13-55" 2 UNAMB 12 "DIRECTORES" 33
"MV13-55" 2 UNAMB 13 "ENTRABAN" 52
"MV13-55" 2 UNAMB 14 "EN" 40
"MV13-55" 2 UNAMB 15 "LA" 41
"MV13-55" 2 UNAMB 16 "CLASE" 33
"MV13-55" 2 UNAMB 17 "de" 70
"MV13-55" 2 UNAMB 18 "MUSICA" 32
"MV13-55" 3 HIGH 1 "EL" 27
"MV13-55" 3 HIGH 2 "PROFESOR" 37
"MV13-55" 3 HIGH 3 "DIJO" 36
"MV13-55" 3 HIGH 4 "QUE" 31
"MV13-55" 3 HIGH 5 "LOS" 27
"MV13-55" 3 HIGH 6 "ALUMNOS" 29
"MV13-55" 3 HIGH 7 "SELEVANTARAN" 31
"MV13-55" 3 HIGH 8 "DEL" 39
"MV13-55" 3 HIGH 9 "ASIENTO" 70
"MV13-55" 3 HIGH 10 "CUANDO" 20
"MV13-55" 3 HIGH 11 "LOS" 33
"MV13-55" 3 HIGH 12 "DIRECTORES" 31
"MV13-55" 3 HIGH 13 "ENTRARON" 38
"MV13-55" 3 HIGH 14 "EN" 32
"MV13-55" 3 HIGH 15 "LA" 70
"MV13-55" 3 HIGH 16 "CLASE" 38
"MV13-55" 3 HIGH 17 "de" 39
"MV13-55" 3 HIGH 18 "MUSICA" 70
"MV13-55" 3 LOW 1 "EL" 26
"MV13-55" 3 LOW 2 "PROFESOR" 70
"MV13-55" 3 LOW 3 "DIJO" 70
"MV13-55" 3 LOW 4 "QUE" 70
"MV13-55" 3 LOW 5 "LOS" 27
"MV13-55" 3 LOW 6 "ALUMNOS" 70
"MV13-55" 3 LOW 7 "SELEVANTARAN" 70
"MV13-55" 3 LOW 8 "DEL" 44
"MV13-55" 3 LOW 9 "ASIENTO" 37
"MV13-55" 3 LOW 10 "CUANDO" 20
"MV13-55" 3 LOW 11 "LOS" 70
"MV13-55" 3 LOW 12 "DIRECTORES" 34
"MV13-55" 3 LOW 13 "ENTRARAN" 32
"MV13-55" 3 LOW 14 "EN" 39
"MV13-55" 3 LOW 15 "LA" 70
"MV13-55" 3 LOW 16 "CLASE" 70
"MV13-55" 3 LOW 17 "de" 37
"MV13-55" 3 LOW 18 "MUSICA" 35
"MV13-55" 3 UNAMB 1 "EL" 25
"MV13-55" 3 UNAMB 2 "PROFESOR" 70
"MV13-55" 3 UNAMB 3 "DIJO" 70
"MV13-55" 3 UNAMB 4 "QUE" 32
"MV13-55" 3 UNAMB 5 "LOS" 25
"MV13-55" 3 UNAMB 6 "ALUMNOS" 70
"MV13-55" 3 UNAMB 7 "SELEVANTARAN" 37
"MV13-55" 3 UNAMB 8 "DEL" 32
"MV13-55" 3 UNAMB 9 "ASIENTO" 70
"MV13-55" 3 UNAMB 10 "SI" 80
"MV13-55" 3 UNAMB 11 "LOS" 70
"MV13-55" 3 UNAMB 12 "DIRECTORES" 37
"MV13-55" 3 UNAMB 13 "ENTRABAN" 70
"MV13-55" 3 UNAMB 14 "EN" 70
"MV13-55" 3 UNAMB 15 "LA" 33
"MV13-55" 3 UNAMB 16 "CLASE" 33
"MV13-55" 3 UNAMB 17 "de" 70
"MV13-55" 3 UNAMB 18 "MUSICA" 70
"MV13-55" 4 HIGH 1 "EL" 26
"MV13-55" 4 HIGH 2 "PROFESOR" 70
"MV13-55" 4 HIGH 3 "DIJO" 37
"MV13-55" 4 HIGH 4 "QUE" 70
"MV13-55" 4 HIGH 5 "LOS" 27
"MV13-55" 4 HIGH 6 "ALUMNOS" 31
"MV13-55" 4 HIGH 7 "SELEVANTARAN" 35
"MV13-55" 4 HIGH 8 "DEL" 60
"MV13-55" 4 HIGH 9 "ASIENTO" 35
"MV13-55" 4 HIGH 10 "CUANDO" 70
"MV13-55" 4 HIGH 11 "LOS" 70
"MV13-55" 4 HIGH 12 "DIRECTORES" 34
"MV13-55" 4 HIGH 13 "ENTRARON" 39
"MV13-55" 4 HIGH 14 "EN" 70
"MV13-55" 4 HIGH 15 "LA" 50
"MV13-55" 4 HIGH 16 "CLASE" 70
"MV13-55" 4 HIGH 17 "de" 35
"MV13-55" 4 HIGH 18 "MUSICA" 70
"MV13-55" 4 LOW 1 "EL" 23
"MV13-55" 4 LOW 2 "PROFESOR" 35
"MV13-55" 4 LOW 3 "DIJO" 44
"MV13-55" 4 LOW 4 "QUE" 70
"MV13-55" 4 LOW 5 "LOS" 70
"MV13-55" 4 LOW 6 "ALUMNOS" 33
"MV13-55" 4 LOW 7 "SELEVANTARAN" 38
"MV13-55" 4 LOW 8 "DEL" 38
"MV13-55" 4 LOW 9 "ASIENTO" 70
"MV13-55" 4 LOW 10 "CUANDO" 20
"MV13-55" 4 LOW 11 "LOS" 30
"MV13-55" 4 LOW 12 "DIRECTORES" 34
"MV13-55" 4 LOW 13 "ENTRARAN" 46
"MV13-55" 4 LOW 14 "EN" 38
"MV13-55" 4 LOW 15 "LA" 43
"MV13-55" 4 LOW 16 "CLASE" 37
"MV13-55" 4 LOW 17 "de" 34
"MV13-55" 4 LOW 18 "MUSICA" 39
"MV13-55" 4 UNAMB 1 "EL" 27
"MV13-55" 4 UNAMB 2 "PROFESOR" 32
"MV13-55" 4 UNAMB 3 "DIJO" 33
"MV13-55" 4 UNAMB 4 "QUE" 32
"MV13-55" 4 UNAMB 5 "LOS" 70
"MV13-55" 4 UNAMB 6 "ALUMNOS" 70
"MV13-55" 4 UNAMB 7 "SELEVANTARAN" 32
"MV13-55" 4 UNAMB 8 "DEL" 70
"MV13-55" 4 UNAMB 9 "ASIENTO" 35
"MV13-55" 4 UNAMB 10 "SI" 60
"MV13-55" 4 UNAMB 11 "LOS" 70
"MV13-55" 4 UNAMB 12 "DIRECTORES" 48
"MV13-55" 4 UNAMB 13 "ENTRABAN" 37
"MV13-55" 4 UNAMB 14 "EN" 70
"MV13-55" 4 UNAMB 15 "LA" 33
"MV13-55" 4 UNAMB 16 "CLASE" 32
"MV13-55" 4 UNAMB 17 "de" 35
"MV13-55" 4 UNAMB 18 "MUSICA" 37
"MV13-55" 5 HIGH 1 "EL" 25
"MV13-55" 5 HIGH 2 "PROFESOR" 30
"MV13-55" 5 HIGH 3 "DIJO" 70
"MV13-55" 5 HIGH 4 "QUE" 37
"MV13-55" 5 HIGH 5 "LOS" 25
"MV13-55" 5 HIGH 6 "ALUMNOS" 32
"MV13-55" 5 HIGH 7 "SELEVANTARAN" 70
"MV13-55" 5 HIGH 8 "DEL" 33
"MV13-55" 5 HIGH 9 "ASIENTO" 33
"MV13-55" 5 HIGH 10 "CUANDO" 70
"MV13-55" 5 HIGH 11 "LOS" 70
"MV13-55" 5 HIGH 12 "DIRECTORES" 70
"MV13-55" 5 HIGH 13 "ENTRARON" 36
"MV13-55" 5 HIGH 14 "EN" 36
"MV13-55" 5 HIGH 15 "LA" 70
"MV13-55" 5 HIGH 16 "CLASE" 35
"MV13-55" 5 HIGH 17 "de" 27
"MV13-55" 5 HIGH 18 "MUSICA" 27
"MV13-55" 5 LOW 1 "EL" 28
"MV13-55" 5 LOW 2 "PROFESOR" 33
"MV13-55" 5 LOW 3 "DIJO" 40
"MV13-55" 5 LOW 4 "QUE" 33
"MV13-55" 5 LOW 5 "LOS" 25
"MV13-55" 5 LOW 6 "ALUMNOS" 70
"MV13-55" 5 LOW 7 "SELEVANTARAN" 35
"MV13-55" 5 LOW 8 "DEL" 33
"MV13-55" 5 LOW 9 "ASIENTO" 70
"MV13-55" 5 LOW 10 "CUANDO" 20
"MV13-55" 5 LOW 11 "LOS" 70
"MV13-55" 5 LOW 12 "DIRECTORES" 70
"MV13-55" 5 LOW 13 "ENTRARAN" 45
"MV13-55" 5 LOW 14 "EN" 44
"MV13-55" 5 LOW 15 "LA" 70
"MV13-55" 5 LOW 16 "CLASE" 70
"MV13-55" 5 LOW 17 "de" 33
"MV13-55" 5 LOW 18 "MUSICA" 40
"MV13-55" 5 UNAMB 1 "EL" 26
"MV13-55" 5 UNAMB 2 "PROFESOR" 36
"MV13-55" 5 UNAMB 3 "DIJO" 70
"MV13-55" 5 UNAMB 4 "QUE" 70
"MV13-55" 5 UNAMB 5 "LOS" 70
"MV13-55" 5 UNAMB 6 "ALUMNOS" 39
"MV13-55" 5 UNAMB 7 "SELEVANTARAN" 39
"MV13-55" 5 UNAMB 8 "DEL" 30
"MV13-55" 5 UNAMB 9 "ASIENTO" 70
"MV13-55" 5 UNAMB 10 "SI" 49
"MV13-55" 5 UNAMB 11 "LOS" 70
"MV13-55" 5 UNAMB 12 "DIRECTORES" 70
"MV13-55" 5 UNAMB 13 "ENTRABAN" 70
"MV13-55" 5 UNAMB 14 "EN" 70
"MV13-55" 5 UNAMB 15 "LA" 70
"MV13-55" 5 UNAMB 16 "CLASE" 37
"MV13-55" 5 UNAMB 17 "de" 37
"MV13-55" 5 UNAMB 18 "MUSICA" 35
"MV13-55" 6 HIGH 1 "EL" 31
"MV13-55" 6 HIGH 2 "PROFESOR" 70
"MV13-55" 6 HIGH 3 "DIJO" 34
"MV13-55" 6 HIGH 4 "QUE" 38
"MV13-55" 6 HIGH 5 "LOS" 70
"MV13-55" 6 HIGH 6 "ALUMNOS" 70
"MV13-55" 6 HIGH 7 "SELEVANTARAN" 37
"MV13-55" 6 HIGH 8 "DEL" 70
"MV13-55" 6 HIGH 9 "ASIENTO" 35
"MV13-55" 6 HIGH 10 "CUANDO" 20
"MV13-55" 6 HIGH 11 "LOS" 28
"MV13-55" 6 HIGH 12 "DIRECTORES" 70
"MV13-55" 6 HIGH 13 "ENTRARON" 44
"MV13-55" 6 HIGH 14 "EN" 70
"MV13-55" 6 HIGH 15 "LA" 70
"MV13-55" 6 HIGH 16 "CLASE" 37
"MV13-55" 6 HIGH 17 "de" 70
"MV13-55" 6 HIGH 18 "MUSICA" 70
"MV13-55" 6 LOW 1 "EL" 26
"MV13-55" 6 LOW 2 "PROFESOR" 70
"MV13-55" 6 LOW 3 "DIJO" 70
"MV13-55" 6 LOW 4 "QUE" 32
"MV13-55" 6 LOW 5 "LOS" 30
"MV13-55" 6 LOW 6 "ALUMNOS" 70
"MV13-55" 6 LOW 7 "SELEVANTARAN" 38
"MV13-55" 6 LOW 8 "DEL" 31
"MV13-55" 6 LOW 9 "ASIENTO" 70
"MV13-55" 6 LOW 10 "CUANDO" 20
"MV13-55" 6 LOW 11 "LOS" 70
"MV13-55" 6 LOW 12 "DIRECTORES" 31
"MV13-55" 6 LOW 13 "ENTRARAN" 86
"MV13-55" 6 LOW 14 "EN" 36
"MV13-55" 6 LOW 15 "LA" 70
"MV13-55" 6 LOW 16 "CLASE" 29
"MV13-55" 6 LOW 17 "de" 36
"MV13-55" 6 LOW 18 "MUSICA" 70
"MV13-55" 6 UNAMB 1 "EL" 70
"MV13-55" 6 UNAMB 2 "PROFESOR" 28
"MV13-55" 6 UNAMB 3 "DIJO" 70
"MV13-55" 6 UNAMB 4 "QUE" 29
"MV13-55" 6 UNAMB 5 "LOS" 70
"MV13-55" 6 UNAMB 6 "ALUMNOS" 31
"MV13-55" 6 UNAMB 7 "SELEVANTARAN" 40
"MV13-55" 6 UNAMB 8 "DEL" 70
"MV13-55" 6 UNAMB 9 "ASIENTO" 36
"MV13-55" 6 UNAMB 10 "SI" 64
"MV13-55" 6 UNAMB 11 "LOS" 29
"MV13-55" 6 UNAMB 12 "DIRECTORES" 32
"MV13-55" 6 UNAMB 13 "ENTRABAN" 43
"MV13-55" 6 UNAMB 14 "EN" 35
"MV13-55" 6 UNAMB 15 "LA" 70
"MV13-55" 6 UNAMB 16 "CLASE" 45
"MV13-55" 6 UNAMB 17 "de" 32
"MV13-55" 6 UNAMB 18 "MUSICA" 32
"MV13-55" 7 HIGH 1 "EL" 70
"MV13-55" 7 HIGH 2 "PROFESOR" 33
"MV13-55" 7 HIGH 3 "DIJO" 49
"MV13-55" 7 HIGH 4 "QUE" 33
"MV13-55" 7 HIGH 5 "LOS" 32
"MV13-55" 7 HIGH 6 "ALUMNOS" 41
"MV13-55" 7 HIGH 7 "SELEVANTARAN" 31
"MV13-55" 7 HIGH 8 "DEL" 33
"MV13-55" 7 HIGH 9 "ASIENTO" 30
"MV13-55" 7 HIGH 10 "CUANDO" 20
"MV13-55" 7 HIGH 10 "CUANDO" 71
"MV13-55" 7 HIGH 11 "LOS" 70
"MV13-55" 7 HIGH 12 "DIRECTORES" 27
"MV13-55" 7 HIGH 13 "ENTRARON" 157
"MV13-55" 7 HIGH 14 "EN" 70
"MV13-55" 7 HIGH 15 "LA" 36
"MV13-55" 7 HIGH 16 "CLASE" 42
"MV13-55" 7 HIGH 17 "de" 70
"MV13-55" 7 HIGH 18 "MUSICA" 31
"MV13-55" 7 LOW 1 "EL" 70
"MV13-55" 7 LOW 2 "PROFESOR" 70
"MV13-55" 7 LOW 3 "DIJO" 30
"MV13-55" 7 LOW 4 "QUE" 70
"MV13-55" 7 LOW 5 "LOS" 70
"MV13-55" 7 LOW 6 "ALUMNOS" 31
"MV13-55" 7 LOW 7 "SELEVANTARAN" 36
"MV13-55" 7 LOW 8 "DEL" 34
"MV13-55" 7 LOW 9 "ASIENTO" 70
"MV13-55" 7 LOW 10 "CUANDO" 20
"MV13-55" 7 LOW 11 "LOS" 70
"MV13-55" 7 LOW 12 "DIRECTORES" 70
"MV13-55" 7 LOW 13 "ENTRARAN" 43
"MV13-55" 7 LOW 14 "EN" 42
"MV13-55" 7 LOW 15 "LA" 33
"MV13-55" 7 LOW 16 "CLASE" 39
"MV13-55" 7 LOW 17 "de" 70
"MV13-55" 7 LOW 18 "MUSICA" 31
"MV13-55" 7 UNAMB 1 "EL" 70
"MV13-55" 7 UNAMB 2 "PROFESOR" 34
"MV13-55" 7 UNAMB 3 "DIJO" 49
"MV13-55" 7 UNAMB 4 "QUE" 30
"MV13-55" 7 UNAMB 5 "LOS" 27
"MV13-55" 7 UNAMB 6 "ALUMNOS" 70
"MV13-55" 7 UNAMB 7 "SELEVANTARAN" 35
"MV13-55" 7 UNAMB 8 "DEL" 33
"MV13-55" 7 UNAMB 9 "ASIENTO" 70
"MV13-55" 7 UNAMB 10 "SI" 55
"MV13-55" 7 UNAMB 11 "LOS" 30
"MV13-55" 7 UNAMB 12 "DIRECTORES" 38
"MV13-55" 7 UNAMB 13 "ENTRABAN" 43
"MV13-55" 7 UNAMB 14 "EN" 70
"MV13-55" 7 UNAMB 15 "LA" 38
"MV13-55" 7 UNAMB 16 "CLASE" 35
"MV13-55" 7 UNAMB 17 "de" 41
"MV13-55" 7 UNAMB 18 "MUSICA" 70
"MV13-55" 8 HIGH 1 "EL" 70
"MV13-55" 8 HIGH 2 "PROFESOR" 70
"MV13-55" 8 HIGH 3 "DIJO" 70
"MV13-55" 8 HIGH 4 "QUE" 70
"MV13-55" 8 HIGH 5 "LOS" 70
"MV13-55" 8 HIGH 6 "ALUMNOS" 70
"MV13-55" 8 HIGH 7 "SELEVANTARAN" 47
"MV13-55" 8 HIGH 8 "DEL" 34
"MV13-55" 8 HIGH 9 "ASIENTO" 38
"MV13-55" 8 HIGH 10 "CUANDO" 20
"MV13-55" 8 HIGH 10 "CUANDO" 147
"MV13-55" 8 HIGH 11 "LOS" 26
"MV13-55" 8 HIGH 12 "DIRECTORES" 70
"MV13-55" 8 HIGH 13 "ENTRARON" 159
"MV13-55" 8 HIGH 14 "EN" 70
"MV13-55" 8 HIGH 15 "LA" 33
"MV13-55" 8 HIGH 16 "CLASE" 35
"MV13-55" 8 HIGH 17 "de" 70
"MV13-55" 8 HIGH 18 "MUSICA" 30
"MV13-55" 8 LOW 1 "EL" 28
"MV13-55" 8 LOW 2 "PROFESOR" 34
"MV13-55" 8 LOW 3 "DIJO" 42
"MV13-55" 8 LOW 4 "QUE" 31
"MV13-55" 8 LOW 5 "LOS" 32
"MV13-55" 8 LOW 6 "ALUMNOS" 32
"MV13-55" 8 LOW 7 "SELEVANTARAN" 41
"MV13-55" 8 LOW 8 "DEL" 37
"MV13-55" 8 LOW 9 "ASIENTO" 70
"MV13-55" 8 LOW 10 "CUANDO" 20
"MV13-55" 8 LOW 11 "LOS" 24
"MV13-55" 8 LOW 12 "DIRECTORES" 70
"MV13-55" 8 LOW 13 "ENTRARAN" 39
"MV13-55" 8 LOW 14 "EN" 70
"MV13-55" 8 LOW 15 "LA" 70
"MV13-55" 8 LOW 16 "CLASE" 33
"MV13-55" 8 LOW 17 "de" 70
"MV13-55" 8 LOW 18 "MUSICA" 70
"MV13-55" 8 UNAMB 1 "EL" 29
"MV13-55" 8 UNAMB 2 "PROFESOR" 70
"MV13-55" 8 UNAMB 3 "DIJO" 42
"MV13-55" 8 UNAMB 4 "QUE" 34
"MV13-55" 8 UNAMB 5 "LOS" 70
"MV13-55" 8 UNAMB 6 "ALUMNOS" 33
"MV13-55" 8 UNAMB 7 "SELEVANTARAN" 37
"MV13-55" 8 UNAMB 8 "DEL" 70
"MV13-55" 8 UNAMB 9 "ASIENTO" 31
"MV13-55" 8 UNAMB 10 "SI" 51
"MV13-55" 8 UNAMB 11 "LOS" 70
"MV13-55" 8 UNAMB 12 "DIRECTORES" 39
"MV13-55" 8 UNAMB 13 "ENTRABAN" 48
"MV13-55" 8 UNAMB 14 "EN" 33
"MV13-55" 8 UNAMB 15 "LA" 37
"MV13-55" 8 UNAMB 16 "CLASE" 70
"MV13-55" 8 UNAMB 17 "de" 31
"MV13-55" 8 UNAMB 18 "MUSICA" 70
"MV13-55" 9 HIGH 1 "EL" 27
"MV13-55" 9 HIGH 2 "PROFESOR" 70
"MV13-55" 9 HIGH 3 "DIJO" 40
"MV13-55" 9 HIGH 4 "QUE" 70
"MV13-55" 9 HIGH 5 "LOS" 27
"MV13-55" 9 HIGH 6 "ALUMNOS" 30
"MV13-55" 9 HIGH 7 "SELEVANTARAN" 70
"MV13-55" 9 HIGH 8 "DEL" 35
"MV13-55" 9 HIGH 9 "ASIENTO" 29
"MV13-55" 9 HIGH 10 "CUANDO" 20
"MV13-55" 9 HIGH 11 "LOS" 70
"MV13-55" 9 HIGH 12 "DIRECTORES" 38
"MV13-55" 9 HIGH 13 "ENTRARON" 70
"MV13-55" 9 HIGH 14 "EN" 32
"MV13-55" 9 HIGH 15 "LA" 33
"MV13-55" 9 HIGH 16 "CLASE" 34
"MV13-55" 9 HIGH 17 "de" 42
"MV13-55" 9 HIGH 18 "MUSICA" 70
"MV13-55" 9 LOW 1 "EL" 70
"MV13-55" 9 LOW 2 "PROFESOR" 29
"MV13-55" 9 LOW 3 "DIJO" 36
"MV13-55" 9 LOW 4 "QUE" 80
"MV13-55" 9 LOW 5 "LOS" 70
"MV13-55" 9 LOW 6 "ALUMNOS" 35
"MV13-55" 9 LOW 7 "SELEVANTARAN" 36
"MV13-55" 9 LOW 8 "DEL" 70
"MV13-55" 9 LOW 9 "ASIENTO" 30
"MV13-55" 9 LOW 10 "CUANDO" 20
"MV13-55" 9 LOW 11 "LOS" 70
"MV13-55" 9 LOW 12 "DIRECTORES" 44
"MV13-55" 9 LOW 13 "ENTRARAN" 36
"MV13-55" 9 LOW 14 "EN" 70
"MV13-55" 9 LOW 15 "LA" 32
"MV13-55" 9 LOW 16 "CLASE" 70
"MV13-55" 9 LOW 17 "de" 39
"MV13-55" 9 LOW 18 "MUSICA" 70
"MV13-55" 9 UNAMB 1 "EL" 26
"MV13-55" 9 UNAMB 2 "PROFESOR" 70
"MV13-55" 9 UNAMB 3 "DIJO" 70
"MV13-55" 9 UNAMB 4 "QUE" 39
"MV13-55" 9 UNAMB 5 "LOS" 70
"MV13-55" 9 UNAMB 6 "ALUMNOS" 33
"MV13-55" 9 UNAMB 7 "SELEVANTARAN" 37
"MV13-55" 9 UNAMB 8 "DEL" 70
"MV13-55" 9 UNAMB 9 "ASIENTO" 36
"MV13-55" 9 UNAMB 10 "SI" 60
"MV13-55" 9 UNAMB 11 "LOS" 31
"MV13-55" 9 UNAMB 12 "DIRECTORES" 29
"MV13-55" 9 UNAMB 13 "ENTRABAN" 40
"MV13-55" 9 UNAMB 14 "EN" 70
"MV13-55" 9 UNAMB 15 "LA" 31
"MV13-55" 9 UNAMB 16 "CLASE" 70
"MV13-55" 9 UNAMB 17 "de" 36
"MV13-55" 9 UNAMB 18 "MUSICA" 70
"MV13-55" 10 HIGH 1 "EL" 28
"MV13-55" 10 HIGH 2 "PROFESOR" 70
"MV13-55" 10 HIGH 3 "DIJO" 70
"MV13-55" 10 HIGH 4 "QUE" 70
"MV13-55" 10 HIGH 5 "LOS" 70
"MV13-55" 10 HIGH 6 "ALUMNOS" 26
"MV13-55" 10 HIGH 7 "SELEVANTARAN" 70
"MV13-55" 10 HIGH 8 "DEL" 27
"MV13-55" 10 HIGH 9 "ASIENTO" 29
"MV13-55" 10 HIGH 10 "CUANDO" 20
"MV13-55" 10 HIGH 11 "LOS" 70
"MV13-55" 10 HIGH 12 "DIRECTORES" 70
"MV13-55" 10 HIGH 13 "ENTRARON" 40
"MV13-55" 10 HIGH 14 "EN" 33
"MV13-55" 10 HIGH 15 "LA" 34
"MV13-55" 10 HIGH 16 "CLASE" 35
"MV13-55" 10 HIGH 17 "de" 35
"MV13-55" 10 HIGH 18 "MUSICA" 70
"MV13-55" 10 LOW 1 "EL" 28
"MV13-55" 10 LOW 2 "PROFESOR" 70
"MV13-55" 10 LOW 3 "DIJO" 35
"MV13-55" 10 LOW 4 "QUE" 35
"MV13-55" 10 LOW 5 "LOS" 32
"MV13-55" 10 LOW 6 "ALUMNOS" 35
"MV13-55" 10 LOW 7 "SELEVANTARAN" 56
"MV13-55" 10 LOW 8 "DEL" 30
"MV13-55" 10 LOW 9 "ASIENTO" 36
"MV13-55" 10 LOW 10 "CUANDO" 20
"MV13-55" 10 LOW 11 "LOS" 70
"MV13-55" 10 LOW 12 "DIRECTORES" 35
"MV13-55" 10 LOW 13 "ENTRARAN" 100
"MV13-55" 10 LOW 14 "EN" 33
"MV13-55" 10 LOW 15 "LA" 38
"MV13-55" 10 LOW 16 "CLASE" 32
"MV13-55" 10 LOW 17 "de" 70
"MV13-55" 10 LOW 18 "MUSICA" 40
"MV13-55" 10 UNAMB 1 "EL" 26
"MV13-55" 10 UNAMB 2 "PROFESOR" 33
"MV13-55" 10 UNAMB 3 "DIJO" 37
"MV13-55" 10 UNAMB 4 "QUE" 33
"MV13-55" 10 UNAMB 5 "LOS" 28
"MV13-55" 10 UNAMB 6 "ALUMNOS" 32
"MV13-55" 10 UNAMB 7 "SELEVANTARAN" 44
"MV13-55" 10 UNAMB 8 "DEL" 40
"MV13-55" 10 UNAMB 9 "ASIENTO" 32
"MV13-55" 10 UNAMB 10 "SI" 46
"MV13-55" 10 UNAMB 11 "LOS" 70
"MV13-55" 10 UNAMB 12 "DIRECTORES" 33
"MV13-55" 10 UNAMB 13 "ENTRABAN" 48
"MV13-55" 10 UNAMB 14 "EN" 39
"MV13-55" 10 UNAMB 15 "LA" 45
"MV13-55" 10 UNAMB 16 "CLASE" 38
"MV13-55" 10 UNAMB 17 "de" 70
"MV13-55" 10 UNAMB 18 "MUSICA" 32
"MV13-55" 11 HIGH 1 "EL" 70
"MV13-55" 11 HIGH 2 "PROFESOR" 36
"MV13-55" 11 HIGH 3 "DIJO" 37
"MV13-55" 11 HIGH 4 "QUE" 28
"MV13-55" 11 HIGH 5 "LOS" 70
"MV13-55" 11 HIGH 6 "ALUMNOS" 40
"MV13-55" 11 HIGH 7 "SELEVANTARAN" 38
"MV13-55" 11 HIGH 8 "DEL" 70
"MV13-55" 11 HIGH 9 "ASIENTO" 31
"MV13-55" 11 HIGH 10 "CUANDO" 20
"MV13-55" 11 HIGH 11 "LOS" 34
"MV13-55" 11 HIGH 12 "DIRECTORES" 36
"MV13-55" 11 HIGH 13 "ENTRARON" 58
"MV13-55" 11 HIGH 14 "EN" 32
"MV13-55" 11 HIGH 15 "LA" 70
"MV13-55" 11 HIGH 16 "CLASE" 35
"MV13-55" 11 HIGH 17 "de" 70
"MV13-55" 11 HIGH 18 "MUSICA" 70
"MV13-55" 11 LOW 1 "EL" 25
"MV13-55" 11 LOW 2 "PROFESOR" 31
"MV13-55" 11 LOW 3 "DIJO" 35
"MV13-55" 11 LOW 4 "QUE" 31
"MV13-55" 11 LOW 5 "LOS" 26
"MV13-55" 11 LOW 6 "ALUMNOS" 70
"MV13-55" 11 LOW 7 "SELEVANTARAN" 70
"MV13-55" 11 LOW 8 "DEL" 34
"MV13-55" 11 LOW 9 "ASIENTO" 70
"MV13-55" 11 LOW 10 "CUANDO" 20
"MV13-55" 11 LOW 11 "LOS" 36
"MV13-55" 11 LOW 12 "DIRECTORES" 32
"MV13-55" 11 LOW 13 "ENTRARAN" 70
"MV13-55" 11 LOW 14 "EN" 42
"MV13-55" 11 LOW 15 "LA" 30
"MV13-55" 11 LOW 16 "CLASE" 35
"MV13-55" 11 LOW 17 "de" 70
"MV13-55" 11 LOW 18 "MUSICA" 30
"MV13-55" 11 UNAMB 1 "EL" 70
"MV13-55" 11 UNAMB 2 "PROFESOR" 29
"MV13-55" 11 UNAMB 3 "DIJO" 33
