"subj" "tid" "cond" "item" "nw" "cr" "trial" "expt" "acc" "sess" "nf" "p" "pc" "clust" "FPRT.c" "pcu" "isa" "isc" "isn" "isr" "FPRT" "FPRT.c1" "pcu1" 
"2727" 40 5707 "a" "7" -2.15414899842634 12 -0.0660091625995587 "essp" 0 1 15 43.553674937272 -0.275418960500769 "A" -0.417014916407198 -0.233514240336304 1 0 0 0 -0.377515552779032 "low" "low" 
"2728" 40 5710 "c" "9" -0.90981086130922 12 0.00424924564425242 "essp" 1 1 29 424.479686020562 2.0029828004592 "B" -0.641133173377558 -0.233514240336304 0 0 0 1 -0.611099229389402 "low" "low" 
"2729" 40 5711 "c" "69" -1.53197992986778 12 0.0276687150588561 "essp" 1 1 28 -78.6512155492925 -1.00635313034309 "A" -0.35439231771248 -0.233514240336304 1 0 0 0 -0.313113491159363 "low" "low" 
"2730" 40 5712 "b" "14" 0.334527275807903 15 0.0510881844734598 "essp" 1 1 34 220.094906422849 0.780512745383268 "A" -0.543760335750679 -0.233514240336304 1 0 0 0 -0.509012172444525 "low" "low" 
"2731" 40 5714 "b" "41" -1.53197992986778 12 0.121346592717271 "essp" 0 1 26 -52.1178038477915 -0.847650993481768 "A" -1.69525595359385 -0.233514240336304 1 0 0 0 -1.78057969749707 "low" "low" 
"2732" 40 5715 "c" "66" -0.90981086130922 13 0.144766062131875 "essp" 1 1 19 -22.5004755037406 -0.670503276889475 "A" -1.29797959817335 -0.233514240336304 1 0 0 0 -1.32530440340544 "low" "low" 
"2733" 40 5716 "c" "57" 0.334527275807903 16 0.168185531546478 "essp" 1 1 27 34.3204749228458 -0.330644748606808 "A" -0.934344065403256 -0.233514240336304 1 0 0 0 -0.924275125309031 "low" "low" 
"2734" 40 5717 "b" "71" 0.956696344366465 16 0.191605000961082 "essp" 1 1 22 -35.5860113263312 -0.748770727769264 "B" 1.0577042516707 -0.233514240336304 0 0 0 1 1.04830894750771 "high" "low" 
"2735" 40 5719 "b" "23" -0.90981086130922 13 0.238443939790289 "essp" 1 1 15 26.7418462951384 -0.375974183480329 "N" -1.28017914101228 -0.233514240336304 0 0 1 0 -1.30533402866212 "low" "low" 
"2736" 40 5721 "b" "56" 0.334527275807903 13 0.285282878619497 "essp" 0 1 20 -25.4058142374283 -0.687880743101862 "A" -1.22777754683625 -0.233514240336304 1 0 0 0 -1.24675136320998 "low" "low" 
"2737" 40 5722 "b" "65" -0.90981086130922 12 0.308702348034101 "essp" 0 1 31 -27.9356811501895 -0.703012430257164 "A" -1.1601288707502 -0.233514240336304 1 0 0 0 -1.17157550860188 "low" "low" 
"2738" 40 5723 "a" "4" -0.90981086130922 12 0.332121817448704 "essp" 1 1 23 232.459886100931 0.85447039241467 "A" -0.410506843785051 -0.233514240336304 1 0 0 0 -0.370805200175773 "low" "low" 
"2739" 40 5724 "b" "2" 0.956696344366465 13 0.355541286863308 "essp" 1 1 14 83.3088524962546 -0.0376345511345695 "N" 0.31103118044243 -0.233514240336304 0 0 1 0 0.349178710876934 "high" "low" 
"2740" 40 5725 "c" "18" 0.334527275807903 13 0.378960756277912 "essp" 1 1 28 199.127168097404 0.655100117906918 "A" -1.26392108513528 -0.233514240336304 1 0 0 0 -1.28712528173766 "low" "low" 
"2741" 40 5727 "b" "17" -0.90981086130922 13 0.425799695107119 "essp" 1 1 36 284.217721533063 1.16404532287606 "A" -0.831624578453017 -0.233514240336304 1 0 0 0 -0.813557472094199 "low" "low" 
"2742" 40 5731 "c" "60" -0.90981086130922 15 0.519477572765534 "essp" 1 1 17 28.5478843871522 -0.365171874765566 "B" -0.634075832277612 -0.233514240336304 0 0 0 1 -0.603668710996621 "low" "low" 
"2743" 40 5733 "b" "47" -0.287641792750658 13 0.566316511594741 "essp" 0 1 21 295.411413969803 1.23099724481751 "A" -1.56691999667736 -0.233514240336304 1 0 0 0 -1.63146522601965 "low" "low" 
"2744" 40 5735 "b" "50" 0.334527275807903 13 0.613155450423949 "essp" 0 1 26 54.9590771232698 -0.207200756259126 "B" 0.212172096452731 -0.233514240336304 0 0 0 1 0.253238716862734 "high" "low" 
"2745" 40 5736 "a" "25" 0.334527275807903 13 0.636574919838552 "essp" 1 1 24 -72.3316902909824 -0.968554668022232 "A" -0.325248254529386 -0.233514240336304 1 0 0 0 -0.283267666780411 "low" "low" 
"2746" 40 5737 "b" "8" -0.287641792750658 13 0.659994389253156 "essp" 1 1 18 46.2424807386709 -0.259336625100871 "A" -0.0175977694300001 -0.233514240336304 1 0 0 0 0.0270114436305293 "high" "low" 
"2747" 40 5740 "c" "45" -0.287641792750658 13 0.730252797496967 "essp" 0 1 18 110.5321612447 0.125194010809059 "N" -0.981150633492683 -0.233514240336304 0 0 1 0 -0.975093233369435 "low" "low" 
"2748" 40 5742 "b" "26" 1.57886541292503 17 0.777091736326175 "essp" 1 1 31 -57.9192733662699 -0.882350851150891 "B" -1.48527158710526 -0.233514240336304 0 0 0 1 -1.53762499614085 "low" "low" 
"2749" 40 5743 "a" "70" 0.956696344366465 17 0.800511205740778 "essp" 1 1 21 361.386005139057 1.62560569980635 "N" -2.23949084952793 -0.233514240336304 0 0 1 0 -2.43607565491498 "low" "low" 
"2750" 40 5744 "b" "29" 0.334527275807903 14 0.823930675155382 "essp" 1 1 28 233.899500770661 0.863081042523045 "A" -1.0317929138337 -0.233514240336304 1 0 0 0 -1.03033794077024 "low" "low" 
"2751" 40 5746 "c" "39" -0.90981086130922 12 0.894189083399193 "essp" 0 1 12 177.08318163037 0.523250214976328 "B" -0.778025363781574 -0.233514240336304 0 0 0 1 -0.75621842128492 "low" "low" 
"2752" 40 5749 "c" "6" -0.287641792750658 13 0.964447491643004 "essp" 1 1 28 -94.1410472632764 -1.09900120064353 "N" -0.802985957410441 -0.233514240336304 0 0 1 0 -0.782883933171282 "low" "low" 
"2753" 40 5750 "b" "5" 0.956696344366465 14 0.987866961057608 "essp" 0 1 29 329.919451132278 1.43739736019598 "N" -1.48603187980194 -0.233514240336304 0 0 1 0 -1.53849518324679 "low" "low" 
"2754" 40 5756 "b" "38" 1.57886541292503 15 1.15180324695983 "essp" 1 1 25 84.7044757683635 -0.0292870231939944 "N" -0.433054193525995 -0.233514240336304 0 0 1 0 -0.394070616325126 "low" "low" 
"2755" 40 5757 "c" "51" 1.57886541292503 16 1.17522271637444 "essp" 0 1 11 -129.174977641321 -1.30854679832978 "N" -1.75334234083286 -0.233514240336304 0 0 1 0 -1.84873193212182 "low" "low" 
"2756" 40 5758 "b" "20" -0.287641792750658 13 1.19864218578904 "essp" 1 1 14 80.9731521584001 -0.0516048855512418 "N" -0.826530787393281 -0.233514240336304 0 0 1 0 -0.808095567720996 "low" "low" 
"2757" 40 5759 "a" "64" 0.334527275807903 13 1.22206165520365 "essp" 1 1 16 80.4075291144182 -0.0549880006495861 "B" -0.478985751341399 -0.233514240336304 0 0 0 1 -0.441615680079665 "low" "low" 
"2758" 40 5760 "a" "22" -0.287641792750658 12 1.24548112461825 "essp" 1 1 13 -63.2142265912264 -0.914021124119737 "N" -1.88142455548849 -0.233514240336304 0 0 1 0 -2.00049820499492 "low" "low" 
"2759" 40 5761 "a" "10" -0.90981086130922 12 1.26890059403285 "essp" 0 1 19 98.550410197936 0.0535285380137083 "A" -0.13177634774164 -0.233514240336304 1 0 0 0 -0.0871374293273549 "low" "low" 
"2760" 40 5763 "a" "49" 0.334527275807903 13 1.31573953286206 "essp" 1 1 40 6.51303609801957 -0.496967120256083 "A" -0.515589675188383 -0.233514240336304 1 0 0 0 -0.4796511586006 "low" "low" 
"2761" 40 5765 "b" "11" 1.57886541292503 14 1.36257847169127 "essp" 1 1 25 175.413390827398 0.513262831087507 "C" -0.574398130573516 -0.233514240336304 0 1 0 0 -0.541032592980663 "low" "low" 
"2762" 40 5769 "b" "32" 1.57886541292503 15 1.45625634934968 "essp" 0 1 33 -162.970099825042 -1.51068281334297 "A" -0.604356364228658 -0.233514240336304 1 0 0 0 -0.572431965793542 "low" "low" 
"2763" 40 5770 "a" "13" 2.20103448148359 16 1.47967581876429 "essp" 1 1 12 154.044191097345 0.385448975171503 "N" -0.164133765238605 -0.233514240336304 0 0 1 0 -0.119700107187281 "low" "low" 
"2764" 40 5771 "a" "31" -1.53197992986778 12 1.50309528817889 "essp" 1 1 15 171.501822342499 0.489866884723108 "B" -1.90606244651846 -0.233514240336304 0 0 0 1 -2.0299303845723 "low" "low" 
"2765" 40 5772 "c" "36" 0.334527275807903 14 1.52651475759349 "essp" 1 1 18 516.0573217259 2.55072866287019 "B" -0.556559050404446 -0.233514240336304 0 0 0 1 -0.52237728608634 "low" "low" 
"2766" 40 5773 "c" "12" -0.287641792750658 13 1.5499342270081 "essp" 1 1 11 359.786290852187 1.61603745888242 "B" -1.37842698891318 -0.233514240336304 0 0 0 1 -1.416007367764 "low" "low" 
"2767" 40 5774 "b" "59" -0.287641792750658 16 1.5733536964227 "essp" 1 1 12 244.439678994306 0.926124153066454 "N" -1.3709353636748 -0.233514240336304 0 0 1 0 -1.40752946837113 "low" "low" 
"2768" 40 5776 "a" "43" 0.956696344366465 14 1.62019263525191 "essp" 1 1 19 23.0247095278175 -0.398207191229809 "A" -0.561023358296068 -0.233514240336304 1 0 0 0 -0.527042930631457 "low" "low" 
"2769" 41 5787 "b" "55" 2.20103448148359 16 -1.75221096045103 "essp" 1 1 27 -85.6999270069142 -0.990853444909551 "N" -0.579880569279865 -0.189567355517158 0 0 1 0 -0.546772157123987 "low" "low" 
"2770" 41 5789 "c" "26" 1.57886541292503 17 -1.70537202162182 "essp" 0 1 49 -12.7228002671788 -0.565042100741154 "A" 1.30781782691292 -0.189567355517158 1 0 0 0 1.27302535259105 "high" "low" 
"2771" 41 5790 "c" "2" 0.956696344366465 13 -1.68195255220721 "essp" 1 1 19 4.84728037389858 -0.462523133646076 "N" 0.0392553132696451 -0.189567355517158 0 0 1 0 0.0834168250152695 "high" "low" 
"2772" 41 5793 "a" "27" 0.334527275807903 15 -1.6116941439634 "essp" 0 1 37 199.225857353865 0.671648720455065 "C" -1.35242641913959 -0.189567355517158 0 1 0 0 -1.38661141502615 "low" "low" 
"2773" 41 5797 "c" "20" -0.287641792750658 13 -1.51801626630499 "essp" 1 1 26 -159.343261729893 -1.42055201963243 "A" -1.09485432846225 -0.189567355517158 1 0 0 0 -1.09951534593592 "low" "low" 
"2774" 41 5805 "b" "37" 0.956696344366465 13 -1.33066051098816 "essp" 0 1 19 -22.0896676361247 -0.61969646387116 "N" -1.0317929138337 -0.189567355517158 0 0 1 0 -1.03033794077024 "low" "low" 
"2775" 41 5810 "a" "36" 0.334527275807903 14 -1.21356316391514 "essp" 0 1 17 351.312548805087 1.5590533280375 "N" -1.33409983170254 -0.189567355517158 0 0 1 0 -1.36593805179706 "low" "low" 
"2776" 41 5811 "c" "29" 0.334527275807903 14 -1.19014369450054 "essp" 0 1 17 508.666850629657 2.47719370659145 "N" -0.500470371615265 -0.189567355517158 0 0 1 0 -0.46392481641574 "low" "low" 
"2777" 41 5814 "b" "52" 0.956696344366465 15 -1.11988528625673 "essp" 0 1 22 -15.466809709932 -0.581053012672459 "C" -0.450734273174644 -0.189567355517158 0 1 0 0 -0.41234777581349 "low" "low" 
"2778" 41 5816 "b" "13" 2.20103448148359 16 -1.07304634742752 "essp" 1 1 31 212.704502154523 0.750294730739973 "A" 0.577217864782083 -0.189567355517158 1 0 0 0 0.603474846336111 "high" "low" 
"2779" 41 5818 "a" "12" -0.287641792750658 13 -1.02620740859831 "essp" 1 1 17 191.000569840637 0.623655316375591 "C" -1.76290462967991 -0.189567355517158 0 1 0 0 -1.85999132469662 "low" "low" 
"2780" 41 5819 "b" "40" -0.287641792750658 13 -1.00278793918371 "essp" 1 1 24 -69.5915239633274 -0.896863162490536 "N" -0.206606270469093 -0.189567355517158 0 0 1 0 -0.162586899533478 "low" "low" 
"2781" 41 5820 "b" "64" 0.334527275807903 13 -0.979368469769103 "essp" 1 1 29 33.3428542033459 -0.296255439407574 "N" -1.21063333719594 -0.189567355517158 0 0 1 0 -1.22765153280852 "low" "low" 
"2782" 41 5825 "a" "63" -1.53197992986778 11 -0.862271122696085 "essp" 1 1 16 237.166824051164 0.893028963144564 "N" -0.298357483034084 -0.189567355517158 0 0 1 0 -0.255800082837341 "low" "low" 
"2783" 41 5826 "b" "46" 0.334527275807903 14 -0.838851653281481 "essp" 1 1 29 159.274047382401 0.438535488050331 "N" 0.0267989341640449 -0.189567355517158 0 0 1 0 0.0710829258349325 "high" "low" 
"2784" 41 5828 "c" "23" -0.90981086130922 13 -0.792012714452274 "essp" 1 1 32 37.2384951949561 -0.273524918199868 "N" 0.000288268167627967 -0.189567355517158 0 0 1 0 0.0447874201815404 "high" "low" 
"2785" 41 5831 "c" "38" 1.57886541292503 15 -0.721754306208462 "essp" 0 1 36 214.422376185106 0.760318285828453 "N" 0.229029143913569 -0.189567355517158 0 0 1 0 0.269656510031396 "high" "low" 
"2786" 41 5833 "c" "14" 0.334527275807903 15 -0.674915367379255 "essp" 1 1 34 -108.192597085332 -1.12209503399245 "N" 1.74092067435101 -0.189567355517158 0 0 1 0 1.65174841361847 "high" "low" 
"2787" 41 5834 "a" "57" 0.334527275807903 16 -0.651495897964651 "essp" 1 1 31 -120.612381685086 -1.19456274286189 "N" 0.868199977353629 -0.189567355517158 0 0 1 0 0.874979522924272 "high" "low" 
"2788" 41 5835 "b" "22" -0.287641792750658 12 -0.628076428550048 "essp" 1 1 40 116.339353189474 0.188017542736453 "B" -2.28909735139997 -0.189567355517158 0 0 0 1 -2.49778534219943 "low" "low" 
"2789" 41 5839 "b" "34" -0.90981086130922 13 -0.534398550891633 "essp" 1 1 18 73.2673402976653 -0.0633016380105393 "N" -0.22660789951263 -0.189567355517158 0 0 1 0 -0.182840911635079 "low" "low" 
"2790" 41 5840 "b" "1" 0.334527275807903 14 -0.510979081477029 "essp" 1 1 17 167.935921425649 0.489076313568537 "N" -1.22777754683625 -0.189567355517158 0 0 1 0 -1.24675136320998 "low" "low" 
"2791" 41 5841 "a" "51" 1.57886541292503 16 -0.487559612062425 "essp" 1 1 29 191.089722194612 0.624175507912003 "N" -1.26254741110228 -0.189567355517158 0 0 1 0 -1.2855881517631 "low" "low" 
"2792" 41 5842 "a" "15" -0.287641792750658 13 -0.464140142647822 "essp" 1 1 37 53.9770082633915 -0.175858031772974 "C" 0.441875746745617 -0.189567355517158 0 1 0 0 0.474903363167296 "high" "low" 
"2793" 41 5843 "a" "54" -0.287641792750658 13 -0.440720673233218 "essp" 1 1 21 -90.3301879696373 -1.01787037106806 "N" -1.07673303636354 -0.189567355517158 0 0 1 0 -1.07959257700852 "low" "low" 
"2794" 41 5845 "a" "39" -0.90981086130922 12 -0.393881734404011 "essp" 1 1 16 126.23655652706 0.245766342188577 "N" -1.22777754683625 -0.189567355517158 0 0 1 0 -1.24675136320998 "low" "low" 
"2795" 41 5846 "b" "7" -2.15414899842634 12 -0.370462264989407 "essp" 1 1 37 23.1085521672423 -0.355971162693865 "A" -1.19364569786658 -0.189567355517158 1 0 0 0 -1.20875835203117 "low" "low" 
"2796" 41 5847 "c" "32" 1.57886541292503 15 -0.347042795574803 "essp" 0 1 47 162.363915884146 0.45656443929589 "A" -1.22866185039724 -0.189567355517158 1 0 0 0 -1.24773742625927 "low" "low" 
"2797" 41 5849 "c" "65" -0.90981086130922 12 -0.300203856745596 "essp" 0 1 18 -131.14076240004 -1.25599437417481 "N" 0.0870698107136181 -0.189567355517158 0 0 1 0 0.130634866398788 "high" "low" 
"2798" 41 5853 "b" "16" -0.90981086130922 11 -0.206525979087181 "essp" 1 1 32 0.890378915609799 -0.485611101122582 "N" -0.439426435443909 -0.189567355517158 0 0 1 0 -0.400654604350634 "low" "low" 
"2799" 41 5854 "b" "67" 0.956696344366465 15 -0.183106509672577 "essp" 1 1 19 -57.8973131972533 -0.828629075623161 "N" -0.543760335750679 -0.189567355517158 0 0 1 0 -0.509012172444525 "low" "low" 
"2800" 41 5856 "a" "42" -0.90981086130922 12 -0.13626757084337 "essp" 0 1 21 -47.3230928199849 -0.766929976281587 "N" 0.905450408989014 -0.189567355517158 0 0 1 0 0.909263957833325 "high" "low" 
"2801" 41 5858 "a" "24" -0.90981086130922 12 -0.0894286320141624 "essp" 0 1 31 42.537449327532 -0.242606260770042 "N" -0.246826941825654 -0.189567355517158 0 0 1 0 -0.203352546380989 "low" "low" 
"2802" 41 5861 "b" "25" 0.334527275807903 13 -0.0191702237703513 "essp" 1 1 22 -72.9639899320376 -0.916541030494576 "A" -0.287936539373763 -0.189567355517158 1 0 0 0 -0.245173775329218 "low" "low" 
"2803" 41 5862 "c" "17" -0.90981086130922 13 0.00424924564425242 "essp" 0 1 30 217.579901410602 0.778742004609672 "N" -0.740629272314214 -0.189567355517158 0 0 1 0 -0.716386988291448 "low" "low" 
"2804" 41 5863 "b" "49" 0.334527275807903 13 0.0276687150588561 "essp" 0 1 36 127.474461738654 0.252989346239997 "C" -0.75838640615351 -0.189567355517158 0 1 0 0 -0.735282775881967 "low" "low" 
"2805" 41 5867 "c" "59" -0.287641792750658 16 0.121346592717271 "essp" 1 1 21 -95.3620506703846 -1.0472305872892 "A" -1.35242641913959 -0.189567355517158 1 0 0 0 -1.38661141502615 "low" "low" 
"2806" 41 5868 "b" "10" -0.90981086130922 12 0.144766062131875 "essp" 1 1 30 454.881337559387 2.16336274831163 "N" 0.399208235690447 -0.189567355517158 0 0 1 0 0.43406100070379 "high" "low" 
"2807" 41 5869 "a" "33" 0.334527275807903 16 0.168185531546478 "essp" 1 1 32 407.951235801474 1.88953215776557 "N" 0.314563949974761 -0.189567355517158 0 0 1 0 0.352591933640373 "high" "low" 
"2808" 41 5870 "b" "61" -0.90981086130922 13 0.191605000961082 "essp" 1 1 21 2.78141586018636 -0.474577164611023 "N" 1.16066282209722 -0.189567355517158 0 0 1 0 1.14136198080782 "high" "low" 
"2809" 41 5871 "a" "69" -1.53197992986778 12 0.215024470375686 "essp" 1 1 18 358.552494059545 1.60129739762798 "N" -0.911742643571621 -0.189567355517158 0 0 1 0 -0.899819339444523 "low" "low" 
"2810" 41 5872 "a" "66" -0.90981086130922 13 0.238443939790289 "essp" 0 1 30 27.0377497605485 -0.333044843401029 "A" -0.574398130573516 -0.189567355517158 1 0 0 0 -0.541032592980663 "low" "low" 
"2811" 41 5873 "b" "31" -1.53197992986778 12 0.261863409204893 "essp" 0 1 16 -123.554426664239 -1.21172916449486 "N" -0.970799463374015 -0.189567355517158 0 0 1 0 -0.963834954320392 "low" "low" 
"2812" 41 5876 "a" "45" -0.287641792750658 13 0.332121817448704 "essp" 1 1 24 44.600220737475 -0.230570277633675 "N" -0.109702403589271 -0.189567355517158 0 0 1 0 -0.0649779041268425 "low" "low" 
"2813" 41 5880 "b" "28" -1.53197992986778 11 0.425799695107119 "essp" 1 1 17 231.069364782317 0.857451139746021 "N" -1.60872251044816 -0.189567355517158 0 0 1 0 -1.67981719573475 "low" "low" 
"2814" 41 5882 "c" "62" -0.90981086130922 13 0.472638633936327 "essp" 1 1 18 -153.903130654853 -1.38880961445694 "N" -0.528303313509107 -0.189567355517158 0 0 1 0 -0.492892439637382 "low" "low" 
"2815" 41 5884 "a" "18" 0.334527275807903 13 0.519477572765534 "essp" 1 1 15 118.372371859247 0.19987992278853 "N" 0.234155216275474 -0.189567355517158 0 0 1 0 0.274644219186918 "high" "low" 
"2816" 41 5885 "c" "5" 0.956696344366465 14 0.542897042180138 "essp" 1 1 24 -97.149438871668 -1.05765974785691 "N" 0.589819277888636 -0.189567355517158 0 0 1 0 0.615370749431243 "high" "low" 
"2817" 41 5888 "c" "53" -0.90981086130922 13 0.613155450423949 "essp" 0 1 32 -149.925138827653 -1.36559858762285 "N" -0.164399984534037 -0.189567355517158 0 0 1 0 -0.119968410106445 "low" "low" 
"2818" 41 5891 "c" "41" -1.53197992986778 12 0.68341385866776 "essp" 0 1 16 -72.672135442801 -0.91483810030377 "N" 0.153964627702334 -0.189567355517158 0 0 1 0 0.19636139597743 "high" "low" 
"2819" 41 5892 "b" "4" -0.90981086130922 12 0.706833328082364 "essp" 1 1 37 81.5715570612848 -0.014847692776529 "N" 0.79268051427628 -0.189567355517158 0 0 1 0 0.805147934153596 "high" "low" 
"2820" 41 5893 "c" "50" 0.334527275807903 13 0.730252797496967 "essp" 0 1 39 -119.347047801279 -1.18717969633819 "N" -0.11135795875303 -0.189567355517158 0 0 1 0 -0.0666383509639856 "low" "low" 
"2821" 41 5894 "a" "30" -0.90981086130922 13 0.753672266911571 "essp" 1 1 18 161.831187421864 0.453456043107452 "N" -0.0909130157671036 -0.189567355517158 0 0 1 0 -0.0461503090229121 "low" "low" 
"2822" 41 5895 "a" "3" -0.90981086130922 12 0.777091736326175 "essp" 1 1 42 451.691237454935 2.14474895966039 "N" 0.178386863572552 -0.189567355517158 0 0 1 0 0.220260880875932 "high" "low" 
"2823" 41 5897 "c" "11" 1.57886541292503 14 0.823930675155382 "essp" 1 1 35 206.679424849972 0.715139245995843 "C" -0.291638193659271 -0.189567355517158 0 1 0 0 -0.24894721774894 "low" "low" 
"2824" 41 5898 "b" "58" 0.956696344366465 14 0.847350144569986 "essp" 1 1 47 219.349056622565 0.789064778230714 "N" -0.0850759808314718 -0.189567355517158 0 0 1 0 -0.0403078717654826 "high" "low" 
"2825" 41 5900 "b" "70" 0.956696344366465 17 0.894189083399193 "essp" 1 1 28 10.1169725170324 -0.431775215838569 "N" 1.65601877018413 -0.189567355517158 0 0 1 0 1.5785134941386 "high" "low" 
"2826" 41 5905 "a" "72" -1.53197992986778 11 1.01128643047221 "essp" 0 1 17 116.998573751295 0.191864002662638 "N" 0.326923686998233 -0.189567355517158 0 0 1 0 0.36452520819276 "high" "low" 
"2827" 41 5906 "a" "9" -0.90981086130922 12 1.03470589988682 "essp" 1 1 23 25.6266806431384 -0.341278234662674 "N" 0.333487794173096 -0.189567355517158 0 0 1 0 0.370857637014369 "high" "low" 
"2828" 41 5909 "a" "21" 0.956696344366465 15 1.10496430813063 "essp" 1 1 38 -26.1348159899607 -0.64329933966059 "N" -0.246826941825654 -0.189567355517158 0 0 1 0 -0.203352546380989 "low" "low" 
"2829" 41 5912 "b" "19" 0.334527275807903 14 1.17522271637444 "essp" 1 1 18 195.282536347878 0.648639993021394 "N" -0.705613119783562 -0.189567355517158 0 0 1 0 -0.679219052198853 "low" "low" 
"2830" 41 5913 "c" "8" -0.287641792750658 13 1.19864218578904 "essp" 1 1 20 422.834475903445 1.97637378549919 "N" -0.970799463374015 -0.189567355517158 0 0 1 0 -0.963834954320392 "low" "low" 
"2831" 41 5916 "a" "48" 0.956696344366465 13 1.26890059403285 "essp" 1 1 21 48.3540322666019 -0.208667311534819 "N" 0.0529370726009496 -0.189567355517158 0 0 1 0 0.0969483497124575 "high" "low" 
"2832" 41 5919 "a" "60" -0.90981086130922 15 1.33915900227666 "essp" 1 1 18 -139.09144122321 -1.30238547489352 "N" -1.71753326870003 -0.189567355517158 0 0 1 0 -1.80666824375062 "low" "low" 
"2833" 41 5921 "c" "68" 1.57886541292503 15 1.38599794110587 "essp" 1 1 16 24.6927312894662 -0.346727698726814 "N" -1.5809845389256 -0.189567355517158 0 0 1 0 -1.64770994933435 "low" "low" 
"2834" 41 5924 "c" "35" 0.334527275807903 13 1.45625634934968 "essp" 1 1 20 441.83640285982 2.08724737590431 "B" 0.343627898844717 -0.189567355517158 0 0 0 1 0.380632785295906 "high" "low" 
"2835" 41 5925 "c" "44" 0.956696344366465 14 1.47967581876429 "essp" 0 1 36 70.5421403304737 -0.079202799278453 "N" 0.241987369228868 -0.189567355517158 0 0 1 0 0.28226065963743 "high" "low" 
"2836" 41 5926 "b" "43" 0.956696344366465 14 1.50309528817889 "essp" 1 1 55 422.808554333915 1.97622253676061 "N" 0.524256747792905 -0.189567355517158 0 0 1 0 0.553339600524575 "high" "low" 
"2837" 41 5928 "c" "71" 0.956696344366465 16 1.5499342270081 "essp" 1 1 29 -42.4869842026749 -0.738711957802657 "A" 1.44218189243743 -0.189567355517158 1 0 0 0 1.39190123417559 "high" "low" 
"2838" 41 5929 "c" "56" 0.334527275807903 13 1.5733536964227 "essp" 1 1 18 -54.8690931066418 -0.810959834248124 "N" 0.0180039599625038 -0.189567355517158 0 0 1 0 0.0623662044745092 "high" "low" 
"2839" 42 5937 "c" "16" -0.90981086130922 11 -1.72879149103642 "essp" 1 1 35 -168.072041170658 -1.59262799525372 "N" 0.00066679030640762 1.21673295869553 0 0 1 0 0.0451633070157123 "high" "high" 
"2840" 42 5940 "a" "23" -0.90981086130922 13 -1.65853308279261 "essp" 1 1 33 -15.9354890276299 -0.738166636418348 "B" -0.319376165181828 1.21673295869553 0 0 0 1 -0.277263841982016 "low" "high" 
"2841" 42 5945 "b" "30" -0.90981086130922 13 -1.54143573571959 "essp" 1 1 49 -99.1281108747655 -1.20541056765817 "N" -0.974782395291567 1.21673295869553 0 0 1 0 -0.968165578839603 "low" "high" 
"2842" 42 5948 "c" "34" -0.90981086130922 13 -1.47117732747578 "essp" 0 1 20 131.669166667845 0.0908417307320412 "N" -0.387909144828867 1.21673295869553 0 0 1 0 -0.347536442864596 "low" "high" 
"2843" 42 5950 "a" "38" 1.57886541292503 15 -1.42433838864657 "essp" 1 1 37 420.065082994003 1.71059164010918 "N" 0.363517658866487 1.21673295869553 0 0 1 0 0.399781827631719 "high" "high" 
"2844" 42 5951 "c" "25" 0.334527275807903 13 -1.40091891923197 "essp" 1 1 41 -22.371700594 -0.774315043906788 "A" -0.407377372770394 1.21673295869553 1 0 0 0 -0.367579898285015 "low" "high" 
"2845" 42 5952 "b" "33" 0.334527275807903 16 -1.37749944981737 "essp" 1 1 21 37.4111315969775 -0.438550105702421 "N" -0.179679430466886 1.21673295869553 0 0 1 0 -0.135378274090836 "low" "high" 
"2846" 42 5953 "b" "27" 0.334527275807903 15 -1.35407998040276 "essp" 1 1 22 296.890844667375 1.01879453039727 "N" -0.0850759808314718 1.21673295869553 0 0 1 0 -0.0403078717654826 "high" "high" 
"2847" 42 5954 "a" "2" 0.956696344366465 13 -1.33066051098816 "essp" 0 1 44 356.261250578294 1.35224311323067 "N" -0.0395194121471248 1.21673295869553 0 0 1 0 0.00518596762946593 "high" "high" 
"2848" 42 5958 "b" "54" -0.287641792750658 13 -1.23698263332974 "essp" 0 1 35 -5.05043167925415 -0.677031683891292 "C" 0.340913486981867 1.21673295869553 0 1 0 0 0.378016908825506 "high" "high" 
"2849" 42 5961 "a" "41" -1.53197992986778 12 -1.16672422508593 "essp" 0 1 35 8.57295606730418 -0.600517143224421 "N" 0.0483772656351086 1.21673295869553 0 0 1 0 0.0924404368238653 "high" "high" 
"2850" 42 5962 "a" "29" 0.334527275807903 14 -1.14330475567133 "essp" 1 1 27 234.351168747728 0.667546025585706 "N" 0.754278653586298 1.21673295869553 0 0 1 0 0.769469905736863 "high" "high" 
"2851" 42 5965 "b" "48" 0.956696344366465 13 -1.07304634742752 "essp" 1 1 57 225.79649563696 0.619499468018479 "B" 0.457721766813312 1.21673295869553 0 0 0 1 0.490033531923743 "high" "high" 
"2852" 42 5967 "c" "55" 2.20103448148359 16 -1.02620740859831 "essp" 1 1 24 7.50789102034235 -0.606498985947 "C" -0.308172823225871 1.21673295869553 0 1 0 0 -0.265818123328718 "low" "high" 
"2853" 42 5970 "a" "35" 0.334527275807903 13 -0.955949000354499 "essp" 0 1 25 313.808317982504 1.11381000848775 "N" 0.786858495193875 1.21673295869553 0 0 1 0 0.799746206434452 "high" "high" 
