"subj" "tid" "cond" "item" "nw" "cr" "trial" "expt" "acc" "sess" "nf" "p" "pc" "clust" "FPRT.c" "pcu" "isa" "isc" "isn" "isr"
"2199" 32 4590 "a" "39" 17 12 139 "essp" 1 1 11 3.18609427744503 -0.501763745041153 "N" 5.4380793089232 0.635416666666667 0 0 1 0
"2200" 32 4593 "a" "27" 19 15 142 "essp" 0 1 19 112.178809982029 0.199758778352215 "N" 5.95064255258773 0.635416666666667 0 0 1 0
"2201" 32 4595 "a" "69" 16 12 144 "essp" 0 1 14 169.618135167792 0.569462203813653 "N" 5.40267738187228 0.635416666666667 0 0 1 0
"2202" 32 4596 "b" "4" 17 12 145 "essp" 1 1 26 185.646596178243 0.672628056150431 "A" 5.46383180502561 0.635416666666667 1 0 0 0
"2203" 32 4597 "b" "22" 18 12 146 "essp" 1 1 30 48.8269531489845 -0.208000163884175 "A" 6.0140809907613 0.635416666666667 1 0 0 0
"2204" 32 4598 "b" "37" 20 13 147 "essp" 1 1 21 53.1922037089046 -0.179903592767077 "N" 5.57594910314632 0.635416666666667 0 0 1 0
"2205" 32 4600 "a" "72" 16 11 149 "essp" 0 1 26 239.348573751296 1.01827635544019 "A" 5.60051867242051 0.635416666666667 1 0 0 0
"2206" 32 4601 "c" "26" 21 17 150 "essp" 0 1 20 -121.37412588331 -1.30348521235873 "C" 6.1235200415182 0.635416666666667 0 1 0 0
"2207" 33 4608 "c" "46" 19 14 8 "essp" 1 1 54 136.945436438498 0.290351282094693 "A" 7.29979736675816 0.602083333333333 1 0 0 0
"2208" 33 4609 "c" "52" 20 15 9 "essp" 0 1 43 -217.251978654492 -1.66287171519006 "N" 6.91791244770729 0.602083333333333 0 0 1 0
"2209" 33 4610 "b" "48" 20 13 10 "essp" 1 1 63 226.491492865267 0.784153352002523 "A" 5.88610403145016 0.602083333333333 1 0 0 0
"2210" 33 4612 "c" "28" 16 11 12 "essp" 1 1 27 -185.004142605718 -1.48504090022887 "N" 6.07764224334903 0.602083333333333 0 0 1 0
"2211" 33 4614 "a" "38" 21 15 14 "essp" 0 1 26 327.205436616284 1.3395407791809 "N" 6.33150184989369 0.602083333333333 0 0 1 0
"2212" 33 4615 "b" "30" 17 13 15 "essp" 1 1 61 -145.155383602038 -1.26529476662478 "N" 5.67675380226828 0.602083333333333 0 0 1 0
"2213" 33 4618 "b" "51" 21 16 19 "essp" 0 1 36 227.38143848284 0.78906096050701 "A" 6.47697236288968 0.602083333333333 1 0 0 0
"2214" 33 4619 "a" "26" 21 17 20 "essp" 1 1 38 231.960415333199 0.814311745823462 "A" 6.98471632011827 0.602083333333333 1 0 0 0
"2215" 33 4623 "b" "72" 16 11 24 "essp" 1 1 16 -77.7145827549026 -0.89339221297305 "N" 5.29831736654804 0.602083333333333 0 0 1 0
"2216" 33 4627 "a" "47" 18 13 29 "essp" 1 1 19 -17.5281095798707 -0.561493676954455 "C" 6.14846829591765 0.602083333333333 0 1 0 0
"2217" 33 4629 "b" "9" 17 12 31 "essp" 0 1 57 -34.8697152154587 -0.657124027414186 "B" 5.84643877505772 0.602083333333333 0 0 0 1
"2218" 33 4630 "a" "8" 18 13 32 "essp" 0 1 17 42.0151585330493 -0.233142097705596 "N" 6.61472560020376 0.602083333333333 0 0 1 0
"2219" 33 4631 "a" "23" 17 13 33 "essp" 0 1 16 -110.397550775406 -1.07362256485297 "N" 6.16961073249146 0.602083333333333 0 0 1 0
"2220" 33 4636 "b" "18" 19 13 40 "essp" 0 1 20 182.874184118097 0.543625536455719 "N" 5.8636311755981 0.602083333333333 0 0 1 0
"2221" 33 4638 "c" "7" 15 12 42 "essp" 0 1 16 -184.002294926504 -1.4795162073784 "N" 6.18810777630333 0.602083333333333 0 0 1 0
"2222" 33 4639 "c" "64" 19 13 43 "essp" 1 1 60 -90.6078448578712 -0.96449215604555 "A" 5.75574221358691 0.602083333333333 1 0 0 0
"2223" 33 4641 "a" "59" 18 16 45 "essp" 1 1 19 -110.80695846459 -1.07588024511744 "N" 6.40357419793482 0.602083333333333 0 0 1 0
"2224" 33 4642 "c" "19" 19 14 46 "essp" 1 1 22 67.064240600824 -0.0950088390458586 "N" 6.79122146272619 0.602083333333333 0 0 1 0
"2225" 33 4643 "a" "11" 21 14 47 "essp" 0 1 49 116.756904072443 0.179021543314827 "A" 6.5875500148248 0.602083333333333 1 0 0 0
"2226" 33 4644 "b" "66" 17 13 50 "essp" 1 1 18 14.3327478203671 -0.385796857227478 "N" 6.1779441140506 0.602083333333333 0 0 1 0
"2227" 33 4646 "c" "43" 20 14 52 "essp" 0 1 22 -75.7523404084315 -0.882571420064758 "N" 5.24702407216049 0.602083333333333 0 0 1 0
"2228" 33 4647 "b" "57" 19 16 53 "essp" 0 1 16 -115.927704784692 -1.10411862024239 "A" 7.24850407237061 0.602083333333333 1 0 0 0
"2229" 33 4649 "b" "45" 18 13 56 "essp" 0 1 29 279.810540484314 1.07818144358389 "N" 5.79909265446053 0.602083333333333 0 0 1 0
"2230" 33 4650 "a" "65" 17 12 57 "essp" 1 1 34 -23.1810002394515 -0.592666564070333 "N" 6.02102334934953 0.602083333333333 0 0 1 0
"2231" 33 4656 "c" "55" 22 16 64 "essp" 1 1 35 -35.2866558306561 -0.659423248027899 "N" 5.78588416211933 0.602083333333333 0 0 1 0
"2232" 33 4660 "a" "56" 19 13 69 "essp" 0 1 19 -99.2137106969101 -1.01194923605824 "N" 6.53087762772588 0.602083333333333 0 0 1 0
"2233" 33 4661 "a" "5" 20 14 70 "essp" 0 1 23 164.164710662335 0.440452073681326 "C" 6.00635315960173 0.602083333333333 0 1 0 0
"2234" 33 4667 "c" "22" 18 12 77 "essp" 1 1 33 -33.513794531633 -0.649646797628511 "A" 5.63478960316925 0.602083333333333 1 0 0 0
"2235" 33 4668 "c" "49" 19 13 78 "essp" 1 1 10 -113.670607739006 -1.09167184997 "N" 5.27811465923052 0.602083333333333 0 0 1 0
"2236" 33 4671 "b" "60" 17 15 82 "essp" 0 1 17 61.3878077861746 -0.126311549465708 "N" 5.68357976733868 0.602083333333333 0 0 1 0
"2237" 33 4673 "b" "42" 17 12 84 "essp" 0 1 18 209.969606965494 0.693043349154315 "N" 6.12105311031346 0.602083333333333 0 0 1 0
"2238" 33 4674 "a" "44" 20 14 85 "essp" 0 1 29 62.0910875941955 -0.122433310280388 "A" 6.99952762325151 0.602083333333333 1 0 0 0
"2239" 33 4676 "a" "32" 21 15 88 "essp" 1 1 43 324.155805936545 1.32272357915891 "N" 6.06632641922904 0.602083333333333 0 0 1 0
"2240" 33 4677 "b" "54" 18 13 89 "essp" 1 1 15 -36.4627330332796 -0.665908730250132 "N" 5.63136064672418 0.602083333333333 0 0 1 0
"2241" 33 4680 "c" "10" 17 12 92 "essp" 0 1 23 395.646276637546 1.71695805267489 "A" 6.13818060234682 0.602083333333333 1 0 0 0
"2242" 33 4682 "a" "71" 20 16 96 "essp" 1 1 28 128.508990417962 0.243828468317701 "N" 6.28791837985183 0.602083333333333 0 0 1 0
"2243" 33 4685 "b" "15" 18 13 99 "essp" 0 1 34 -5.98242473405822 -0.497824953809419 "N" 6.56807791141198 0.602083333333333 0 0 1 0
"2244" 33 4686 "a" "20" 18 13 100 "essp" 0 1 17 -2.6024499185321 -0.479186069789908 "B" 6.93706264284932 0.602083333333333 0 0 0 1
"2245" 33 4688 "b" "12" 18 13 102 "essp" 1 1 18 179.734699100359 0.526312834343916 "C" 4.95582705760126 0.602083333333333 0 1 0 0
"2246" 33 4693 "b" "36" 19 14 109 "essp" 1 1 18 64.7361690439288 -0.107846998531179 "A" 5.90699438065979 0.602083333333333 1 0 0 0
"2247" 33 4694 "a" "35" 19 13 110 "essp" 0 1 16 571.467710697818 2.68652602180292 "C" 6.05443934626937 0.602083333333333 0 1 0 0
"2248" 33 4700 "c" "58" 20 14 120 "essp" 1 1 46 -5.8114220219787 -0.496881958701044 "A" 5.501433110249 0.602083333333333 1 0 0 0
"2249" 33 4701 "a" "29" 19 14 122 "essp" 0 1 17 165.966707038516 0.450389189574892 "N" 5.76851040365964 0.602083333333333 0 0 1 0
"2250" 33 4702 "a" "53" 17 13 123 "essp" 0 1 24 9.23612565451493 -0.413902199611753 "C" 6.32793678372919 0.602083333333333 0 1 0 0
"2251" 33 4705 "c" "31" 16 12 126 "essp" 1 1 18 425.099560910031 1.87937830120065 "N" 6.08562910702039 0.602083333333333 0 0 1 0
"2252" 33 4706 "a" "17" 17 13 127 "essp" 1 1 16 350.055202141286 1.46554589837208 "B" 6.15697898558556 0.602083333333333 0 0 0 1
"2253" 33 4708 "c" "4" 17 12 129 "essp" 0 1 13 20.0197980307328 -0.354435597138431 "N" 6.65445212112427 0.602083333333333 0 0 1 0
"2254" 33 4709 "b" "63" 16 11 130 "essp" 1 1 17 -53.6293457919546 -0.760574081822285 "N" 5.75574221358691 0.602083333333333 0 0 1 0
"2255" 33 4711 "c" "34" 17 13 132 "essp" 1 1 10 51.9823554342863 -0.178177952355043 "N" 6.64421661723025 0.602083333333333 0 0 1 0
"2256" 33 4712 "c" "40" 18 13 133 "essp" 1 1 14 226.793187391845 0.78581704762072 "N" 6.02635249709085 0.602083333333333 0 0 1 0
"2257" 33 4716 "a" "50" 19 13 137 "essp" 0 1 44 213.453066083027 0.712252897752178 "N" 5.42934562895444 0.602083333333333 0 0 1 0
"2258" 33 4717 "a" "2" 20 13 138 "essp" 0 1 22 428.400251060377 1.89757996963144 "B" 6.46458830368996 0.602083333333333 0 0 0 1
"2259" 33 4718 "b" "24" 17 12 142 "essp" 1 1 38 -9.62006170836253 -0.517884716786851 "C" 6.39359075395063 0.602083333333333 0 1 0 0
"2260" 33 4719 "c" "67" 20 15 143 "essp" 0 1 27 237.349387133622 0.844029251383296 "B" 6.77308037565554 0.602083333333333 0 0 0 1
"2261" 33 4723 "a" "41" 16 12 148 "essp" 0 1 15 -81.0737025961612 -0.911916092157372 "B" 6.10479323241498 0.602083333333333 0 0 0 1
"2262" 33 4724 "c" "1" 19 14 149 "essp" 1 1 17 -63.3345827549026 -0.814093648093403 "N" 5.17650686462485 0.602083333333333 0 0 1 0
"2263" 33 4727 "b" "33" 19 16 152 "essp" 1 1 30 14.7194375280455 -0.383664455358728 "N" 6.55599966798981 0.602083333333333 0 0 1 0
"2264" 33 4728 "b" "21" 20 15 153 "essp" 1 1 13 -48.7582900473263 -0.733712626328698 "N" 6.33505425149806 0.602083333333333 0 0 1 0
"2265" 33 4729 "c" "16" 17 11 154 "essp" 0 1 15 -118.047805876541 -1.11580992580452 "N" 6.77877628758033 0.602083333333333 0 0 1 0
"2266" 33 4734 "b" "27" 19 15 161 "essp" 1 1 21 232.253534061314 0.815928150168307 "N" 6.10479323241498 0.602083333333333 0 0 1 0
"2267" 33 4735 "a" "14" 19 15 162 "essp" 1 1 16 50.3659730785758 -0.187091499024349 "N" 6.9037472575846 0.602083333333333 0 0 1 0
"2268" 33 4736 "b" "3" 17 12 163 "essp" 1 1 16 -18.032675742948 -0.564276108986365 "N" 6.30261897574491 0.602083333333333 0 0 1 0
"2269" 33 4737 "a" "68" 21 15 164 "essp" 0 1 31 306.418145120022 1.22490918089242 "A" 6.87811759115934 0.602083333333333 1 0 0 0
"2270" 34 4744 "c" "18" 19 13 10 "essp" 0 1 43 21.5100962157973 -0.54093264455529 "N" 6.3769018476029 0.808333333333333 0 0 1 0
"2271" 34 4745 "c" "51" 21 16 11 "essp" 0 1 20 -6.46346324832989 -0.714981755256889 "N" 6.24490537469646 0.808333333333333 0 0 1 0
"2272" 34 4746 "c" "21" 20 15 12 "essp" 1 1 21 -18.2870819546124 -0.78854730646042 "C" 6.55677835615804 0.808333333333333 0 1 0 0
"2273" 34 4747 "c" "69" 16 12 13 "essp" 1 1 19 98.2059347526697 -0.0637376522993196 "N" 6.51946491225777 0.808333333333333 0 0 1 0
"2274" 34 4749 "b" "29" 19 14 15 "essp" 1 1 24 32.180806788587 -0.474540389821677 "N" 6.02586597382531 0.808333333333333 0 0 1 0
"2275" 34 4754 "c" "57" 19 16 20 "essp" 1 1 24 -11.8649514337434 -0.748589355903565 "A" 6.80889371004449 0.808333333333333 1 0 0 0
"2276" 34 4755 "a" "70" 20 17 21 "essp" 1 1 45 172.488021803244 0.398439183251078 "A" 6.31179323757301 0.808333333333333 1 0 0 0
"2277" 34 4760 "c" "3" 17 12 27 "essp" 1 1 33 -41.5260216114724 -0.933138014915362 "N" 6.22944911645977 0.808333333333333 0 0 1 0
"2278" 34 4762 "b" "8" 18 13 29 "essp" 0 1 21 17.1992578471046 -0.567754314690314 "N" 5.24702407216049 0.808333333333333 0 0 1 0
"2279" 34 4763 "c" "39" 17 12 30 "essp" 1 1 18 32.5855419765539 -0.472022161863393 "B" 5.73009978297357 0.808333333333333 0 0 0 1
"2280" 34 4765 "c" "60" 17 15 32 "essp" 1 1 18 -77.7898827916049 -1.15876867865347 "N" 5.64151937158272 0.808333333333333 0 0 1 0
"2281" 34 4766 "b" "50" 19 13 33 "essp" 1 1 54 141.398704162897 0.205004089852936 "N" 7.21724701811729 0.808333333333333 0 0 1 0
"2282" 34 4767 "b" "65" 17 12 34 "essp" 1 1 25 4.86006525862227 -0.644527722792175 "N" 6.04025471127741 0.808333333333333 0 0 1 0
"2283" 34 4768 "c" "66" 17 13 35 "essp" 1 1 26 102.736394522785 -0.0355495164609376 "B" 5.86068537520203 0.808333333333333 0 0 0 1
"2284" 34 4769 "c" "45" 18 13 36 "essp" 1 1 15 266.812103105165 0.98531560451587 "N" 6.01483605502929 0.808333333333333 0 0 1 0
"2285" 34 4772 "a" "67" 20 15 39 "essp" 1 1 39 286.702870744716 1.10907427109798 "B" 5.97126183979046 0.808333333333333 0 0 0 1
"2286" 34 4773 "c" "12" 18 13 40 "essp" 1 1 24 436.957010203757 2.04394276309725 "A" 5.94280492682041 0.808333333333333 1 0 0 0
"2287" 34 4774 "a" "7" 15 12 41 "essp" 0 1 29 191.020368334782 0.513745869093633 "N" 5.36597601502185 0.808333333333333 0 0 1 0
"2288" 34 4775 "b" "20" 18 13 42 "essp" 0 1 36 -35.0006944475358 -0.892537983611638 "A" 6.09582456243222 0.808333333333333 1 0 0 0
"2289" 34 4779 "a" "25" 19 13 46 "essp" 1 1 25 150.738437311221 0.263115116114743 "A" 5.73657229747919 0.808333333333333 1 0 0 0
"2290" 34 4780 "b" "32" 21 15 47 "essp" 0 1 18 31.5946482801291 -0.478187418268597 "N" 6.27664348934164 0.808333333333333 0 0 1 0
"2291" 34 4781 "a" "61" 17 13 48 "essp" 1 1 40 143.664691155347 0.219102868430012 "N" 6.04973345523196 0.808333333333333 0 0 1 0
"2292" 34 4784 "c" "33" 19 16 51 "essp" 0 1 26 -25.6824856310058 -0.834560879913818 "N" 6.71417052990947 0.808333333333333 0 0 1 0
"2293" 34 4789 "a" "52" 20 15 56 "essp" 1 1 39 175.627778874774 0.417974485035596 "N" 5.2257466737132 0.808333333333333 0 0 1 0
"2294" 34 4790 "a" "10" 17 12 57 "essp" 0 1 26 418.421660210793 1.92861738997284 "N" 5.44229466720562 0.808333333333333 0 0 1 0
"2295" 34 4794 "a" "37" 20 13 61 "essp" 1 1 42 473.504103289131 2.27133567168992 "N" 5.48063892334199 0.808333333333333 0 0 1 0
"2296" 34 4795 "c" "72" 16 11 62 "essp" 1 1 30 27.8771500006458 -0.501317376771322 "A" 5.62611743808435 0.808333333333333 1 0 0 0
"2297" 34 4798 "c" "36" 19 14 65 "essp" 1 1 31 477.649784197954 2.29712974613934 "C" 6.33293872418178 0.808333333333333 0 1 0 0
"2298" 34 4801 "b" "11" 21 14 68 "essp" 1 1 27 308.243219588797 1.24309649180688 "N" 5.99146454710798 0.808333333333333 0 0 1 0
"2299" 34 4802 "c" "27" 19 15 69 "essp" 1 1 23 16.7544519342211 -0.57052185929512 "N" 6.32447605026305 0.808333333333333 0 0 1 0
"2300" 34 4809 "b" "17" 17 13 76 "essp" 1 1 31 269.823782139123 1.00405401563053 "B" 5.26785815906333 0.808333333333333 0 0 0 1
"2301" 34 4810 "b" "68" 21 15 77 "essp" 1 1 30 48.9015648880122 -0.370505253313806 "A" 5.47227067367148 0.808333333333333 1 0 0 0
"2302" 34 4812 "a" "13" 22 16 79 "essp" 0 1 19 75.9661206623051 -0.202111886352756 "A" 6.3491389913798 0.808333333333333 1 0 0 0
"2303" 34 4816 "c" "9" 17 12 84 "essp" 1 1 36 470.023533262429 2.24967986064953 "N" 5.91759350747391 0.808333333333333 0 0 1 0
"2304" 34 4817 "a" "40" 18 13 85 "essp" 0 1 50 44.3624786084614 -0.398747062561097 "B" 5.4553211153577 0.808333333333333 0 0 0 1
"2305" 34 4818 "b" "2" 20 13 86 "essp" 1 1 18 93.3956311353589 -0.0936669527829167 "N" 6.42648845745769 0.808333333333333 0 0 1 0
"2306" 34 4822 "b" "5" 20 14 90 "essp" 0 1 46 198.565795005796 0.560692872875477 "C" 5.73657229747919 0.808333333333333 0 1 0 0
"2307" 34 4823 "a" "64" 19 13 91 "essp" 1 1 58 33.0205572834322 -0.469315533577463 "A" 4.91265488573605 0.808333333333333 1 0 0 0
"2308" 34 4824 "c" "6" 18 13 92 "essp" 1 1 30 -125.291216059997 -1.45431793912946 "A" 5.84250305611884 0.808333333333333 1 0 0 0
"2309" 34 4826 "b" "59" 18 16 94 "essp" 1 1 26 242.698690433978 0.835283999250088 "N" 5.90263333340137 0.808333333333333 0 0 1 0
"2310" 34 4828 "b" "14" 19 15 96 "essp" 1 1 17 170.539949526297 0.386318443027803 "N" 6.24997524225948 0.808333333333333 0 0 1 0
"2311" 34 4829 "b" "41" 16 12 97 "essp" 1 1 40 -52.9402591702468 -1.00415643139501 "C" 5.66296048013595 0.808333333333333 0 1 0 0
"2312" 34 4830 "a" "34" 17 13 98 "essp" 1 1 23 446.746223094512 2.10485041413427 "N" 5.35658627467201 0.808333333333333 0 0 1 0
"2313" 34 4835 "c" "54" 18 13 106 "essp" 0 1 15 -23.0069899320386 -0.817914172951539 "N" 5.06259503302697 0.808333333333333 0 0 1 0
"2314" 34 4836 "c" "42" 17 12 107 "essp" 0 1 24 -88.9097042018056 -1.2279552628666 "C" 6.68454466261722 0.808333333333333 0 1 0 0
"2315" 34 4841 "a" "22" 18 12 112 "essp" 1 1 18 -52.6863784899606 -1.0025768073688 "N" 5.28826703069454 0.808333333333333 0 0 1 0
"2316" 34 4842 "a" "43" 20 14 113 "essp" 1 1 18 -56.1369066337987 -1.02404570036599 "N" 5.54517744447956 0.808333333333333 0 0 1 0
"2317" 34 4843 "a" "58" 20 14 114 "essp" 1 1 38 -96.2587165144074 -1.27368019319532 "A" 5.55295958492162 0.808333333333333 1 0 0 0
"2318" 34 4846 "c" "15" 18 13 117 "essp" 1 1 18 -37.6704725432074 -0.909149116131908 "N" 5.26785815906333 0.808333333333333 0 0 1 0
"2319" 34 4848 "b" "23" 17 13 119 "essp" 1 1 16 101.46125023677 -0.0434833558881901 "N" 5.59842195899838 0.808333333333333 0 0 1 0
"2320" 34 4851 "a" "16" 17 11 122 "essp" 0 1 21 7.68257576851658 -0.62696630216485 "N" 6.59850902861452 0.808333333333333 0 0 1 0
"2321" 34 4852 "a" "46" 19 14 123 "essp" 0 1 22 195.087840840949 0.539053337505344 "N" 5.82894561761021 0.808333333333333 0 0 1 0
"2322" 34 4853 "b" "56" 19 13 124 "essp" 0 1 46 50.2639618819747 -0.362028534949602 "N" 5.76832099579377 0.808333333333333 0 0 1 0
"2323" 34 4854 "b" "53" 17 13 126 "essp" 1 1 14 53.6498384997394 -0.340961898255655 "N" 4.73287453948353 0.808333333333333 0 0 1 0
"2324" 34 4856 "a" "4" 17 12 128 "essp" 1 1 16 291.843467887768 1.14105862984114 "N" 4.12713438504509 0.808333333333333 0 0 1 0
"2325" 34 4859 "a" "55" 22 16 131 "essp" 0 1 26 -44.5161762932403 -0.95174250333913 "N" 5.62762111369064 0.808333333333333 0 0 1 0
"2326" 34 4863 "c" "63" 16 11 135 "essp" 1 1 15 -134.601451068289 -1.51224543046978 "N" 4.09559415305614 0.808333333333333 0 0 1 0
"2327" 34 4864 "c" "30" 17 13 136 "essp" 1 1 21 457.579350629657 2.17225321341075 "N" 4.46534117856222 0.808333333333333 0 0 1 0
"2328" 34 4867 "b" "71" 20 16 140 "essp" 0 1 21 11.7755732776123 -0.6015000193532 "N" 6.98841318199959 0.808333333333333 0 0 1 0
"2329" 34 4868 "a" "49" 19 13 141 "essp" 1 1 32 -63.5435371778425 -1.07012912643621 "N" 5.47227067367148 0.808333333333333 0 0 1 0
"2330" 34 4875 "a" "19" 19 14 148 "essp" 1 1 28 151.030036275351 0.264929420098954 "A" 5.76832099579377 0.808333333333333 1 0 0 0
"2331" 34 4877 "c" "48" 20 13 150 "essp" 1 1 26 -74.0318882268105 -1.13538675570359 "A" 5.39965041593906 0.808333333333333 1 0 0 0
"2332" 34 4878 "b" "26" 21 17 151 "essp" 0 1 38 50.5647299151083 -0.36015718179694 "C" 6.19012063657571 0.808333333333333 0 1 0 0
"2333" 34 4881 "a" "31" 16 12 154 "essp" 0 1 28 114.444566106671 0.0372977325539922 "A" 5.06259503302697 0.808333333333333 1 0 0 0
"2334" 34 4882 "b" "38" 21 15 155 "essp" 1 1 35 58.8325545860976 -0.308715479025157 "A" 4.99721227376411 0.808333333333333 1 0 0 0
"2335" 34 4883 "b" "62" 17 13 156 "essp" 1 1 70 88.1492319521404 -0.126309602832359 "N" 5.85220247977447 0.808333333333333 0 0 1 0
"2336" 34 4884 "b" "44" 20 14 157 "essp" 1 1 39 272.447692071877 1.02037976033751 "B" 5.86929691313377 0.808333333333333 0 0 0 1
"2337" 34 4885 "c" "24" 17 12 158 "essp" 1 1 32 -24.3595020124397 -0.826329388223263 "N" 6.10345489097299 0.808333333333333 0 0 1 0
"2338" 35 4899 "a" "33" 19 16 13 "essp" 1 1 52 458.146060809109 2.042435083348 "B" 6.12827335828695 0.835416666666667 0 0 0 1
"2339" 35 4901 "b" "7" 15 12 15 "essp" 1 1 21 172.836702505066 0.426001687854947 "A" 6.41345895716736 0.835416666666667 1 0 0 0
"2340" 35 4902 "c" "20" 18 13 16 "essp" 0 1 14 -74.3825164589502 -0.974630257471201 "N" 5.1493558755589 0.835416666666667 0 0 1 0
"2341" 35 4903 "c" "35" 19 13 17 "essp" 0 1 41 610.273862563237 2.90432219634017 "A" 5.68018465935463 0.835416666666667 1 0 0 0
"2342" 35 4905 "b" "70" 20 17 19 "essp" 1 1 21 187.632582623407 0.50982843255468 "A" 6.7506274868558 0.835416666666667 1 0 0 0
"2343" 35 4906 "c" "26" 21 17 20 "essp" 0 1 37 -197.060664344849 -1.66966899128196 "N" 6.44194427401694 0.835416666666667 0 0 1 0
"2344" 35 4909 "c" "38" 21 15 23 "essp" 1 1 33 279.358915404657 1.02950822306375 "N" 6.5366915975913 0.835416666666667 0 0 1 0
"2345" 35 4910 "a" "15" 18 13 24 "essp" 1 1 31 -32.7835226588734 -0.738949229701703 "N" 5.56068163101553 0.835416666666667 0 0 1 0
"2346" 35 4914 "c" "62" 17 13 28 "essp" 1 1 33 -105.988731561882 -1.15369673429904 "A" 6.35262939631957 0.835416666666667 1 0 0 0
"2347" 35 4915 "b" "40" 18 13 29 "essp" 1 1 44 122.208143911069 0.139163242163995 "A" 5.72358510195238 0.835416666666667 1 0 0 0
"2348" 35 4918 "b" "61" 17 13 32 "essp" 0 1 24 48.1526376566955 -0.280401661494538 "A" 5.80251834495514 0.835416666666667 1 0 0 0
"2349" 35 4920 "c" "47" 18 13 34 "essp" 0 1 15 39.4208152263772 -0.329872206252627 "N" 6.59573504741599 0.835416666666667 0 0 1 0
"2350" 35 4923 "c" "29" 19 14 37 "essp" 1 1 50 466.191850629657 2.08801887855318 "C" 5.76205138278018 0.835416666666667 0 1 0 0
"2351" 35 4924 "c" "14" 19 15 38 "essp" 1 1 56 -93.5909487336836 -1.08345652096466 "A" 6.62007320653036 0.835416666666667 1 0 0 0
"2352" 35 4928 "c" "32" 21 15 42 "essp" 0 1 41 -88.2374882849336 -1.05312624262311 "A" 5.58790670825283 0.835416666666667 1 0 0 0
"2353" 35 4929 "b" "31" 16 12 43 "essp" 1 1 39 -169.423348970004 -1.51308849984899 "A" 6.41017488196617 0.835416666666667 1 0 0 0
"2354" 35 4931 "a" "72" 16 11 45 "essp" 0 1 26 230.110492355947 0.750488999283255 "A" 6.21860011969173 0.835416666666667 1 0 0 0
"2355" 35 4934 "a" "18" 19 13 50 "essp" 1 1 31 112.221209068549 0.082581799851619 "N" 5.99400575764942 0.835416666666667 0 0 1 0
"2356" 35 4936 "c" "53" 17 13 52 "essp" 0 1 32 -191.819566980145 -1.63997531120187 "A" 6.34212141872115 0.835416666666667 1 0 0 0
"2357" 35 4937 "a" "66" 17 13 53 "essp" 0 1 25 -27.4683565612906 -0.708835909781893 "B" 5.74300318780948 0.835416666666667 0 0 0 1
"2358" 35 4940 "c" "41" 16 12 56 "essp" 0 1 30 -69.7351094167458 -0.948300157434793 "N" 6.25406574409512 0.835416666666667 0 0 1 0
"2359" 35 4941 "a" "27" 19 15 57 "essp" 0 1 41 240.431154398056 0.808961188515426 "N" 5.40267738187228 0.835416666666667 0 0 1 0
"2360" 35 4944 "b" "16" 17 11 60 "essp" 1 1 36 85.8365683787558 -0.0669016050832379 "N" 6.29894924685594 0.835416666666667 0 0 1 0
"2361" 35 4945 "b" "1" 19 14 61 "essp" 1 1 35 153.378241794799 0.315758876669458 "A" 5.39362754635236 0.835416666666667 1 0 0 0
"2362" 35 4946 "c" "68" 21 15 62 "essp" 1 1 43 98.4666692159465 0.00465481670059885 "A" 6.14836744765381 0.835416666666667 1 0 0 0
"2363" 35 4947 "a" "3" 17 12 63 "essp" 0 1 44 417.00681716508 1.80935879140013 "A" 5.59098698051086 0.835416666666667 1 0 0 0
"2364" 35 4949 "a" "60" 17 15 65 "essp" 0 1 12 217.07317087775 0.676625450080364 "N" 5.48063892334199 0.835416666666667 0 0 1 0
"2365" 35 4951 "b" "10" 17 12 67 "essp" 1 1 30 -84.0738843287882 -1.02953715139832 "N" 5.62762111369064 0.835416666666667 0 0 1 0
"2366" 35 4952 "a" "9" 17 12 68 "essp" 1 1 35 108.949871514923 0.0640478852928924 "C" 5.54517744447956 0.835416666666667 0 1 0 0
"2367" 35 4957 "a" "6" 18 13 75 "essp" 1 1 37 199.464336272155 0.576861781333594 "N" 5.92053860576755 0.835416666666667 0 0 1 0
"2368" 35 4958 "b" "37" 20 13 76 "essp" 1 1 30 101.789076325228 0.0234780681943089 "B" 5.95064255258773 0.835416666666667 0 0 0 1
"2369" 35 4959 "b" "52" 20 15 77 "essp" 1 1 79 50.9322110979015 -0.264653859311327 "C" 5.85793315448346 0.835416666666667 0 1 0 0
"2370" 35 4960 "c" "71" 20 16 78 "essp" 1 1 20 -59.5245836303434 -0.890451950264892 "N" 6.5792512120101 0.835416666666667 0 0 1 0
"2371" 35 4962 "c" "56" 19 13 80 "essp" 1 1 28 -49.763098954595 -0.835147806323498 "N" 5.99534226034829 0.835416666666667 0 0 1 0
"2372" 35 4965 "c" "59" 18 16 83 "essp" 1 1 13 -7.37035289359742 -0.594969738323959 "N" 5.90904644689545 0.835416666666667 0 0 1 0
"2373" 35 4970 "c" "17" 17 13 88 "essp" 1 1 63 -71.3745694059373 -0.957588594003634 "C" 5.97635090929793 0.835416666666667 0 1 0 0
"2374" 35 4971 "a" "45" 18 13 89 "essp" 1 1 36 157.883295386403 0.341282466632445 "C" 6.32793678372919 0.835416666666667 0 1 0 0
"2375" 35 4974 "c" "50" 19 13 94 "essp" 0 1 74 0.761414202650493 -0.548898834877676 "A" 5.29831736654804 0.835416666666667 1 0 0 0
