sn	wn	nw	let	l	f	p	word	log_freq	bigram	pos_bigram	len	logitpred	spm	spu	sp1	rv1	sp5	rv5	sp10	rv10	sp15	rv15	sp20	rv20	sp25	rv25	sp30	rv30	sp50	rv50	sp100	rv100	freq.pm	scaled.freq	scaled.log.freq	log.rv100	scaled.log.rv100	freq.class	spu.class	sp100.class	rv1.class	rv100.class
50	9	9	3.20571428571429	7	2.03772920325401	-1.288845985	Morgen	NA	NA	NA	NA	NA	NA	0.198062003842928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
51	1	9	5.26829268292683	10	2.05032174332882	-2.552972737	Vielleicht	NA	NA	NA	NA	NA	NA	3.75637184724116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA
51	2	9	2.12886597938144	4	2.76155198856418	-1.504075429	gibt	2.8738377	4.4659081	13.161367	0.25	-1.50407543	6.60087	2.15540699555154	1.43465792926	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	747.889954653603	0.0223724218651958	0.635225129846664	5.2812582127327	0.77476502189049	3	3	1	2	1
51	3	9	1.2280701754386	2	3.73230447900307	1.20539895	es	3.6616887	9.7257355	13.613009	0.5	1.20539895	10.75555	1.65515887459124	1.36111522495	145.617105931	0.762821574109	196.617105931	0.27796851463	196.617105931	0.27796851463	196.617105931	0.16262030728	196.617105931	0.141207612695	215.098116321	0.038915564582	395.929128334	0	395.929128334	0	395.929128334	4588.68980055473	0.137266322923244	0.80936953395648	5.98123522638411	0.877452238545981	4	2	1	2	2
51	4	9	1.84656084656085	4	2.35097640149237	-1.288845985	bald	2.1756596	5.9053618	13.230961	0.25	-1.28884598	5.434866	2.89752274623197	2.6746840714	130.561438751	1.58849397725	196.617105931	1.28243389641	196.617105931	0.874680359494	196.617105931	0.770459469097	196.617105931	0.548782385491	196.617105931	0.586495325259	196.617105931	0.421243691847	344.929128334	0.126311206163	395.929128334	149.850984311946	0.00448265071228892	0.480901775320207	5.98123522638411	0.877452238545981	3	4	2	1	2
51	5	9	1.18556701030928	2	3.71737921171809	-2.552972737	im	3.8291905	5.0434251	11.955352	0.5	-2.55297274	4.271029	1.69511124041167	2.99562176344	124.179993661	2.3004984899	218.925658896	1.85085931772	218.925658896	1.53986676664	218.925658896	1.42578968107	218.925658896	1.45725784457	422.57079941	1.30463239131	422.57079941	0.865954657167	422.57079941	0.745523830865	422.57079941	6748.23969232992	0.201867218973667	0.846393668149775	6.04635700532656	0.887005658290968	4	2	3	1	3
51	6	9	2.71304347826087	8	2.10638130572026	-2.552972737	Dezember	2.2585343	7.138073	13.858854	0.125	-2.55297274	6.493196	1.84646752639223	1.16700094352	145.617105931	1.94634936816	145.617105931	2.22045247876	196.617105931	2.18739254793	196.617105931	1.98321422179	196.617105931	2.01460142531	196.617105931	1.94668590716	196.617105931	1.77656988495	196.617105931	1.32650034124	196.617105931	181.356990355132	0.00542512313633964	0.499220169594353	5.2812582127327	0.77476502189049	3	2	4	2	1
51	7	9	4.33040935672515	9	0.230905967341931	-2.552972737	Ostereier	0.21194135	0.6931472	12.94181	0.11111111	-2.55297274	6.621548	5.36380385221495	2.6185699503	130.561438751	2.51597281477	130.561438751	2.00532002833	196.617105931	2.09830030248	196.617105931	2.13405080838	196.617105931	2.03019807635	196.617105931	2.06055152672	196.617105931	2.29670335957	196.617105931	2.13199538269	196.617105931	1.62907601658108	4.87322709265502e-05	0.0468469293076736	5.2812582127327	0.77476502189049	1	5	4	1	1
51	8	9	1.31944444444444	2	4.03179612625399	-0.106280364	zu	3.9763197	1.6094379	12.741469	0.5	-0.10628036	3.948825	1.78274879227876	1.57059507152	51	2.64403730357	175.179993661	1.54877421761	218.925658896	1.72349119756	218.925658896	1.92541647476	218.925658896	1.98889078652	218.925658896	2.01352214064	218.925658896	1.87629348314	218.925658896	2.07084165042	218.925658896	9469.33977479026	0.283266358784841	0.878914699234528	5.38873221509201	0.790531548433316	4	2	4	1	1
51	9	9	1.87892376681614	7	1.58106515835411	-0.252277128	kaufen	NA	NA	NA	NA	NA	NA	7.61037500703098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA
52	1	10	2.03930131004367	3	3.32564289547031	-0.895880318	Das	NA	NA	NA	NA	NA	NA	2.47204267718016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
52	10	10	3.06060606060606	8	1.85266660257273	1.282471448	leisten	NA	NA	NA	NA	NA	NA	6.42519654959293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA
52	2	10	3.12719298245614	6	2.35961922950857	-1.647922581	kleine	2.210848	5.749393	14.873254	0.16666667	-1.64792258	6.61735	2.25981475749188	1.66602285012	51	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	162.497992472111	0.00486097402059278	0.488679721847632	5.2812582127327	0.77476502189049	3	3	1	1	1
52	3	10	4.5	11	1.77131403178796	-2.552972737	Unternehmen	2.5806787	2.5649494	15.500497	0.09090909	-2.55297274	6.601872	0.201362449214316	0.830328985443	395.929128334	0.965176577344	395.929128334	0.191662370409	395.929128334	0.0636892054533	395.929128334	0.0636892054533	395.929128334	0.00862355007003	395.929128334	0.00862355007003	395.929128334	0.00289740809706	395.929128334	0	395.929128334	380.784007310861	0.0113907940574281	0.570426076009797	5.98123522638411	0.877452238545981	3	1	1	3	2
52	4	10	3.11004784688995	6	2.73580482141606	-1.198949818	konnte	2.5649216	1.3862944	12.032136	0.16666667	-1.19894982	6.428349	4.40824265002517	1.37613952112	196.617105931	1.31537105085	196.617105931	1.34876114379	196.617105931	1.02059558337	196.617105931	0.598397364772	196.617105931	0.496987826838	196.617105931	0.416852460498	196.617105931	0.285864698914	344.929128334	0.101863192115	395.929128334	367.216003700298	0.0109849200397932	0.566943170244622	5.98123522638411	0.877452238545981	3	5	2	2	2
52	5	10	2.43661971830986	4	3.89769250540602	-0.168235433	sich	3.8809747	7.7177962	10.36322	0.25	-0.16823543	13.933217	3.39563920807271	1.92300486873	145.617105931	1.01806821167	196.617105931	1.26402271898	196.617105931	1.27169874371	196.617105931	1.44037807907	196.617105931	1.39941751416	196.617105931	1.15623655456	196.617105931	0.655096674827	404.058214142	0.307884502506	636.341101776	7602.8198511675	0.227431177564333	0.857839904368684	6.45573474311722	0.947061716753738	4	4	3	2	3
52	6	10	1.41509433962264	3	4.47080726130185	-1.85677579	die	4.4840591	10.7408866	11.640852	0.33333333	-1.85677579	6.026112	3.37969088765108	1.57025043383	51	1.62576918088	196.617105931	1.29641643266	196.617105931	1.42888463021	196.617105931	1.50199388974	196.617105931	1.51506845152	196.617105931	1.59803854623	196.617105931	1.69310221845	196.617105931	1.60371894206	344.929128334	30483.0978387079	0.911873090903439	0.991144010685647	5.84333897080989	0.857222741868276	5	4	4	1	1
52	7	10	2.24423963133641	5	0.83905611802894	-2.552972737	teure	1.2843269	4.0253517	14.873254	0.2	-2.55297274	6.472805	2.26265844387187	1.98204032475	51	2.14360642465	167.925658896	2.12562499397	167.925658896	1.82276424794	218.925658896	1.49039233171	218.925658896	1.47417569809	218.925658896	1.59430795209	218.925658896	1.58457606325	218.925658896	1.59511485981	218.925658896	19.2453981395889	0.000575707914598158	0.283884062700571	5.38873221509201	0.790531548433316	2	3	4	1	1
52	8	10	4.11872146118721	8	1.58991275730042	-0.614975506	Maschine	1.4572489	1.0986123	15.500497	0.125	-0.61497551	6.601872	0.201304308216563	5.17778014291	603.078419758	1.46003700546	473.893369667	1.41774359467	473.893369667	1.49787043905	473.893369667	1.66099489516	473.893369667	1.5946357433	473.893369667	1.50902496274	473.893369667	1.29034201822	473.893369667	1.23348844908	473.893369667	28.6581993923843	0.000857282976878971	0.322106262897661	6.16098233787968	0.903821290988232	2	1	4	3	3
52	9	10	3.23428571428571	5	3.90887785085892	1.198949818	nicht	3.8499069	3.871201	12.006932	0.2	1.19894982	6.428349	3.47224433925176	3.4838214493	130.793569533	1.54045104933	167.925658896	1.38776185282	218.925658896	1.31915271709	218.925658896	1.38032775391	218.925658896	1.4293951704	218.925658896	1.47553274656	218.925658896	1.72211915836	218.925658896	1.61142779307	218.925658896	7077.94037836074	0.211729903705864	0.850972763858609	5.38873221509201	0.790531548433316	4	4	4	1	1
53	1	6	2.03174603174603	3	3.42584874184721	-0.811810846	Der	NA	NA	NA	NA	NA	NA	2.04559655167458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
53	2	6	3.5431654676259	8	0.911817341576863	-2.552972737	Franzose	1.004173	4.6443909	15.822097	0.125	-2.55297274	6.61735	1.17344818178616	0.544266065392	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	10.0965499924424	0.000302028760258698	0.221959620166968	5.2812582127327	0.77476502189049	2	1	1	2	1
53	3	6	2.85365853658537	6	1.41783027403194	-2.552972737	gewann	1.7171527	0.6931472	14.315436	0.16666667	-2.55297274	6.586956	2.42056314916937	0.344430885517	196.617105931	0.265168553075	196.617105931	0.17101849506	196.617105931	0.131553774163	395.929128334	0.107511373828	395.929128334	0.0508262924124	395.929128334	0.0400831925315	395.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	52.1377997858254	0.00155965305413396	0.379554679383616	5.98123522638411	0.877452238545981	2	3	1	2	2
53	4	6	2.74107142857143	5	3.05811461784238	-2.552972737	gegen	3.1551143	2.6390573	12.86968	0.2	-2.55297274	10.592385	1.58329776571192	0.446007159548	145.617105931	0.419205707843	145.617105931	0.278413601608	196.617105931	0.225575145838	196.617105931	0.187182311607	196.617105931	0.194326139827	344.929128334	0.163390982458	344.929128334	0.11780393842	395.929128334	0.0589189112855	429.297861383	1429.27007213956	0.0427552647474928	0.697397730880407	6.06215099358056	0.889322649652202	4	2	2	2	3
53	5	6	1.68862275449102	3	4.07494071589607	0.52604491	den	4.0796515	9.5778267	15.008878	0.33333333	0.52604491	6.55093	1.42394768958293	0.930955173513	145.617105931	0.750020629534	145.617105931	0.538662271382	145.617105931	0.422345947831	181.561438751	0.413145518067	196.617105931	0.415259530002	196.617105931	0.358145613776	196.617105931	0.308460836125	344.929128334	0.205296740318	395.929128334	12013.0006341593	0.359357571768374	0.901754874263302	5.98123522638411	0.877452238545981	5	2	3	2	2
53	6	6	2.56842105263158	8	0.709088401508362	-2.215395751	Belgier	NA	NA	NA	NA	NA	NA	1.00394341510703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
54	1	9	2.11061946902655	3	1.61726461386112	-2.552972737	Jan	NA	NA	NA	NA	NA	NA	3.7703904316269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA
54	2	9	1.88	3	3.45756248963552	-0.65715955	hat	3.5529418	2.3978953	11.910903	0.33333333	-0.65715955	6.588227	3.64805493420397	1.67328500093	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3.20342650381e-16	196.617105931	3572.24963065206	0.106860474923419	0.785332420213793	5.2812582127327	0.77476502189049	4	4	1	2	1
54	3	9	2.095	4	3.89769250540602	-1.288845985	sich	3.8809747	9.7436709	10.936761	0.25	-1.28884598	10.778646	4.66520586175996	1.90724823896	145.617105931	0.376306334431	395.929128334	0.168508068068	395.929128334	0	395.929128334	0	395.929128334	0	395.929128334	0	395.929128334	0	395.929128334	0	395.929128334	7602.8198511675	0.227431177564333	0.857839904368684	5.98123522638411	0.877452238545981	4	5	1	2	2
54	4	9	1.50666666666667	3	3.29985799205007	-2.552972737	zum	3.3806544	8.0182961	10.263432	0.33333333	-2.55297274	6.50252	3.8137745225377	1.58173968598	51	0.861642771826	196.617105931	0.508031449229	196.617105931	0.40406503781	196.617105931	0.288086390368	344.929128334	0.21980603061	344.929128334	0.195620492426	344.929128334	0.135791878761	344.929128334	0.0145577627078	395.929128334	2402.45023311304	0.0718670304245997	0.747250490244002	5.98123522638411	0.877452238545981	4	4	2	1	2
54	5	9	2.5	7	1.82946845180849	-1.862855675	dritten	1.9397234	5.888878	12.44697	0.14285714	-1.86285567	6.305578	2.60768648105649	1.99585602167	145.617105931	0.726020599661	196.617105931	0.694450293842	196.617105931	0.669464667407	196.617105931	0.511665148117	196.617105931	0.464258963705	196.617105931	0.361702098253	196.617105931	0.325478177228	344.929128334	0.182849515901	395.929128334	87.0409054177759	0.00260374650497482	0.428751090791109	5.98123522638411	0.877452238545981	2	3	3	2	2
54	6	9	1.83783783783784	3	1.99542150424345	-0.035308666	Mal	2.2027416	4.8751973	15.500497	0.33333333	-0.03530867	6.443913	0.158525949249546	3.42601328393	130.561438751	1.18572736943	196.617105931	1.01062904657	196.617105931	1.18326277034	196.617105931	1.23180135015	196.617105931	1.24139735935	196.617105931	1.18915296343	196.617105931	0.709065021351	344.929128334	0.642522508266	395.929128334	159.492990073692	0.0047710822110491	0.486887905631779	5.98123522638411	0.877452238545981	3	1	3	1	2
54	7	9	1.38461538461538	3	4.47080726130185	-1.654055207	die	4.4840591	5.4971682	14.78291	0.33333333	-1.65405521	6.428349	3.96194288952615	1.49096462409	51	2.04042629933	167.925658896	1.63878198564	218.925658896	1.24871268735	218.925658896	1.3087556833	218.925658896	1.0997780223	218.925658896	1.16208158492	218.925658896	1.38865128438	218.925658896	1.06415329771	371.57079941	30483.0978387079	0.911873090903439	0.991144010685647	5.917739423147	0.868137350804581	5	4	4	1	2
54	8	9	3.13793103448276	8	1.62413455507397	-1.862855675	Schulter	1.201419	7.3858511	15.822097	0.125	-1.86285567	6.567087	0.684438483364426	3.89473397648	285.993387826	1.34592254019	394.085139536	1.60705038835	394.085139536	1.63429441373	445.085139536	1.42684540028	445.085139536	1.59175612274	445.085139536	1.42362938992	445.085139536	1.17523392951	445.085139536	1.25111257141	445.085139536	15.9008009129277	0.000475657446399687	0.265558329990329	6.09826558866598	0.894620691127332	2	1	4	3	3
54	9	9	5.09821428571429	12	0.0175682776596363	-0.855859062	ausgekugelt	NA	NA	NA	NA	NA	NA	2.83780349972726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA
55	1	10	2.13809523809524	3	3.42584874184721	-0.693147181	Der	NA	NA	NA	NA	NA	NA	2.04559655167458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
55	10	10	3.96797153024911	10	1.99929978741686	-1.20539895	Konferenz	NA	NA	NA	NA	NA	NA	0.718467776405165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
55	2	10	3.22535211267606	7	1.6039710192669	-2.552972737	Bischof	1.4696247	4.8751973	15.822097	0.14285714	-2.55297274	6.61735	1.17344818178616	0.544266065392	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	29.4866001077799	0.000882063802136674	0.324841775470955	5.2812582127327	0.77476502189049	2	1	1	2	1
55	3	10	3.79583333333333	8	1.89927975918942	-2.552972737	erschien	1.6205025	0.6931472	14.315436	0.125	-2.55297274	6.586956	2.42056314916937	0.344430885517	196.617105931	0.265168553075	196.617105931	0.17101849506	196.617105931	0.131553774163	395.929128334	0.107511373828	395.929128334	0.0508262924124	395.929128334	0.0400831925315	395.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	41.7352000929642	0.00124846910604732	0.358191386722828	5.98123522638411	0.877452238545981	2	3	1	2	2
55	4	10	1.83064516129032	3	3.88903487968861	-1.386290111	mit	3.9104216	4.5108595	12.86968	0.33333333	-1.38629011	10.592385	1.40224886630691	0.446007159548	145.617105931	0.419205707843	145.617105931	0.268098959297	196.617105931	0.228458904194	196.617105931	0.187182311607	196.617105931	0.194326139827	344.929128334	0.169134426638	344.929128334	0.108773113242	395.929128334	0.0562654242059	429.297861383	8136.19970670167	0.243386732346366	0.864348765629736	6.06215099358056	0.889322649652202	4	2	2	2	3
55	5	10	2.81512605042017	6	2.78348050759044	-0.52604491	seinem	2.7591176	9.0161486	12.973641	0.16666667	-0.52604491	6.55093	5.66747207441272	1.49086943035	145.617105931	0.944172131302	145.617105931	0.737757765715	145.617105931	0.4723759437	196.617105931	0.468425766662	196.617105931	0.492162638079	196.617105931	0.447492287539	196.617105931	0.357231469049	395.929128334	0.236612869888	395.929128334	574.271944813564	0.0171788030241243	0.609867716510997	5.98123522638411	0.877452238545981	3	5	3	2	2
55	6	10	2.71144278606965	5	2.60665110289865	-1.654055207	neuen	2.8214893	5.1817836	12.379824	0.2	-1.65405521	6.598179	2.41892303090191	2.68176324372	130.561438751	1.31516111543	164.098116321	0.806917751997	344.929128334	0.983596047707	344.929128334	0.948466875878	344.929128334	0.822627671043	344.929128334	0.762619818237	344.929128334	0.734690551715	344.929128334	0.58352975343	344.929128334	662.963013611802	0.0198319126086063	0.623654184421574	5.84333897080989	0.857222741868276	3	3	3	1	1
55	7	10	4.03030303030303	8	1.45459030409281	-1.862855675	Sekretär	1.1720743	1.6094379	15.500497	0.125	-1.86285567	6.376295	0.168240540599376	1.72401957136	124.179993661	1.2312148585	162.689886496	1.77226279093	196.617105931	1.49322790002	196.617105931	1.01381812135	196.617105931	0.906605798872	344.929128334	1.01353798967	344.929128334	0.893981161883	344.929128334	0.789170458458	354.579784161	14.8618988098338	0.000444579670876118	0.259072058734367	5.87093338175269	0.86127086516333	2	1	4	1	2
55	8	10	2	3	3.83808178913837	-0.953083866	auf	3.8473962	1.9459101	14.889018	0.33333333	-0.95308387	6.428349	1.69246650773411	2.61495073511	120.533541284	2.15289341991	171.997924413	2.62706549045	218.925658896	2.24620921785	171.997924413	2.11662912568	218.925658896	2.1551030737	218.925658896	1.62812359293	218.925658896	1.23652566453	353.058214142	1.00551039445	615.663791297	7037.14014321802	0.210509403193546	0.850417805680732	6.42270102118509	0.942215641961529	4	2	4	1	3
55	9	10	1.39520958083832	3	4.50477795437428	0.106280364	der	4.5241247	10.9229484	15.008878	0.33333333	0.10628036	6.458063	1.72499629893461	1.40263833287	167.925658896	2.39478885784	167.925658896	1.75087105713	167.925658896	2.05907185773	167.925658896	2.02795575953	167.925658896	1.99378696538	167.925658896	1.94900090844	167.925658896	1.79136436495	218.925658896	1.39193794078	218.925658896	33429.1012014696	1	1	5.38873221509201	0.790531548433316	5	2	4	2	1
56	1	7	2.14601769911504	3	3.32564289547031	-1.020607848	Das	NA	NA	NA	NA	NA	NA	2.47204267718016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
56	2	7	4.08366533864542	9	1.88133614547921	-2.552972737	Schicksal	1.7471173	5.8607862	15.822097	0.11111111	-2.55297274	6.61735	0.78316616953362	0.544266065392	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	0	196.617105931	55.8621054128506	0.00167106214062359	0.386177971619571	5.2812582127327	0.77476502189049	2	1	1	2	1
56	3	7	2.74468085106383	6	2.13479526603743	-2.552972737	führte	1.981467	0.6931472	14.315436	0.16666667	-2.55297274	6.586956	2.40857817305539	0.344430885517	196.617105931	0.265168553075	196.617105931	0.17101849506	196.617105931	0.131553774163	395.929128334	0.107511373828	395.929128334	0.0508262924124	395.929128334	0.0400831925315	395.929128334	3.20342650381e-16	395.929128334	3.20342650381e-16	395.929128334	95.8223902601586	0.00286643633290225	0.43797798058042	5.98123522638411	0.877452238545981	2	3	1	2	2
